voltages,dlcaps
-1.26639964, 29.982853276923365
-1.260691958, 30.491703341846943
-1.254984581, 30.982080560874508
-1.249276595, 31.509403471694114
-1.243568303, 32.055199228409734
-1.237859402, 32.637940676917395
-1.232150501, 33.22068212542507
-1.226441447, 33.81265999688074
-1.220731631, 34.45081998307647
-1.21502151, 35.107452815168216
-1.209311084, 35.78255849315599
-1.204076118, 36.42618976622194
-1.199316642, 37.03649934977646
-1.194557166,37.64680893
-1.189796958, 38.30145334703599
-1.185036567, 38.96718146827858
-1.180275628,39.66616071
-1.175515237, 40.331888833376595
-1.170754115, 41.04195178476964
-1.165993541, 41.71876361354984
-1.161232053, 42.45099398001811
-1.156470747, 43.17214063894876
-1.151710356, 43.837868760191355
-1.146949417, 44.53684800404678
-1.142189575, 45.169325002676544
-1.13742955,45.81288571
-1.13219495, 46.43434956683463
-1.126485286, 47.063273130082344
-1.120778215, 47.535177503213895
-1.115073887, 47.840826263281244
-1.109372304, 47.98021941028441
-1.10367438, 47.897938406535324
-1.097980572, 47.56627398318996
-1.092765486, 47.00547570383535
-1.088501717, 46.35771391497227
-1.085187952, 45.702421853953624
-1.082348671, 45.074768494880416
-1.079510305, 44.391696598119154
-1.077242661, 43.66051062174992
-1.074406917, 42.81857225028288
-1.071572637, 41.88796421851493
-1.070062399, 41.30814267145534
-1.068173001, 40.68034817858498
-1.066285127,39.96018946
-1.064396796, 39.26774000272806
-1.062131439, 38.39800768213868
-1.06062486, 37.59651198432684
-1.058735919, 36.94100822261244
-1.056850333,36.08230316
-1.054964517,35.23745272
-1.053077558, 34.46187546385465
-1.051193344, 33.52004259075193
-1.049307986, 32.647482889759274
-1.047422856, 31.761068554344618
-1.045537727, 30.874654218929948
-1.043651683, 30.043658421203347
-1.041767011, 29.12953481694464
-1.039882568, 28.201556578263933
-1.037995609, 27.425979318225387
-1.036109793, 26.581128886076783
-1.033845351, 25.655978027799335
-1.032338772, 24.854482329987505
-1.030450746, 24.143560030585036
-1.028564245, 23.34027350170247
-1.0266766, 22.606260144929962
-1.024789412, 21.844537519313448
-1.022522683, 21.05793300525616
-1.02054101, 20.265744297290922
-1.018651765, 19.628713381472537
-1.016762519, 18.991682465654165
-1.014872587, 18.396215453101817
-1.012745871, 17.75921982073274
-1.01005046, 17.04749384276306
-1.006832201, 16.360783830341447
-1.004705256, 15.737642832394371
-1.000681061, 14.962383123399462
-0.996892965, 14.27021593748735
-0.992155062, 13.573571673898414
-0.986465828, 12.964814562112736
-0.980773087, 12.568495178131286
-0.97507623, 12.421559213746136
-0.969375409, 12.514770246009249
-0.963670472, 12.857364697868647
-0.957961875, 13.42163330048028
-0.952725293, 14.16317065679516
-0.948437969, 14.942436213399688
-0.944626317, 15.677296372955183
-0.941764777, 16.398160764291504
-0.938998683, 17.09130177340407
-0.93603941, 17.978435891184304
-0.933175888, 18.819373780844757
-0.930406928, 19.686159541379908
-0.928399413, 20.45954452310245
-0.926488213, 21.152558511797565
-0.924576327, 21.88713640375873
-0.923141288, 22.506188441971176
-0.921230012,23.20382064
-0.919316068, 24.06309024389961
-0.917403039, 24.866941307970848
-0.915489094, 25.726210909730156
-0.913574922, 26.599335145911482
-0.911660977, 27.458604747670776
-0.909746804, 28.331728983852102
-0.907831031, 29.301835660987535
-0.905917544, 30.13339599390281
-0.904002228, 31.075793402194208
-0.90208714,32.00433618
-0.90017251, 32.90516968108895
-0.898256965, 33.861421723802366
-0.896342563, 34.748400594405695
-0.894428619,35.6076702
-0.89251376, 36.52235833561237
-0.890599359, 37.40933720621571
