Voltage,Current
-1.5,-104.91265782040426
-1.4932890167170314,-104.92192894786373
-1.4865780334340628,-104.93069314096465
-1.4731560668681258,-104.94680115422383
-1.4597341003021886,-104.96116246732049
-1.4447654443146336,-104.9752983313314
-1.4322915643250045,-104.98567118131257
-1.4218966643336468,-104.99338430551194
-1.4132342476741822,-104.99917815266642
-1.4060155671246282,-105.00356560706153
-1.4,-105.00691082508979
-1.3939844328753717,-105.00996572829982
-1.3879688657507434,-105.01271959817205
-1.3759377315014871,-105.0172610063061
-1.3639065972522306,-105.0203586560873
-1.3518754630029741,-105.02173717514286
-1.3374203780638525,-105.0205293914355
-1.3253744739479179,-105.01640921642078
-1.3153362205179724,-105.01013309745355
-1.3069710093263511,-105.00238931740702
-1.3,-104.99378607843674
-1.293028990673649,-104.98282461336228
-1.2860579813472979,-104.96904275047378
-1.2790869720209468,-104.95188178196484
-1.2721159626945957,-104.9306671267394
-1.2628212835927943,-104.89464573519015
-1.2512715905475413,-104.83412374104596
-1.2416468463431638,-104.76625133436583
-1.2336262261728492,-104.69408188880732
-1.2269423760309204,-104.620554522599
-1.2213725009126464,-104.54820618448716
-1.2167309383140847,-104.47902163229594
-1.21286296948195,-104.41440010694565
-1.2096396621218377,-104.35520138551797
-1.2069535726550775,-104.30183446057893
-1.2047151647661107,-104.25436050769414
-1.2028498248586383,-104.21259189277391
-1.2012953749357447,-104.17617757261465
-1.2,-104.14467133276536
-1.1987046250642552,-104.11207250517423
-1.1974092501285103,-104.07834514541554
-1.1948185002570209,-104.00735561196895
-1.189637000514042,-103.85012920598781
-1.1792740010280842,-103.46479823071415
-1.1689110015421262,-102.96298448524509
-1.1585480020561683,-102.31298823532741
-1.1447306694082244,-101.1484912201093
-1.1270350199720038,-98.99322671685067
-1.11228864544182,-96.44183690152455
-1.1,-93.65510169304989
-1.0877113545581802,-90.16216890284005
-1.0754227091163604,-85.88161032210955
-1.0631340636745406,-80.7661462466132
-1.0508454182327207,-74.82130907181678
-1.038104160388061,-67.86314895094358
-1.0274864455175112,-61.56936571620466
-1.018638349792053,-56.09288714435326
-1.0112649366875046,-51.44836041679796
-1.0051204257670476,-47.57290520712114
-1.0,-44.37036543612686
-0.9948795742329525,-41.21646352423223
-0.989759148465905,-38.132833930302546
-0.9846387226988574,-35.1396161413545
-0.9769580840482862,-30.85833004302375
-0.9654371260724294,-25.00019904560613
-0.9481556891086441,-17.668578207394383
-0.9291050868239058,-11.646326954860998
-0.9132295849199572,-8.078139221693105
-0.9,-5.9047722611599855
-0.8867704150800428,-4.291032156748877
-0.8735408301600855,-3.102551369642413
-0.8603112452401283,-2.2323793239612133
-0.8451979635867095,-1.5237177563886295
-0.8326035622088606,-1.1029960252506492
-0.8221082277273197,-0.8396085844994787
-0.8133621156593691,-0.6669970012840731
-0.8060736889360769,-0.5493708694396272
-0.8,-0.46652283476706663
-0.7939263110639232,-0.39541921317998757
-0.7878526221278462,-0.33441254287121636
-0.7817789331917693,-0.28208347789295757
-0.7757052442556923,-0.2372124955326149
-0.7676069923409231,-0.18720238064543318
-0.7568093231212308,-0.13477504695715053
-0.744471785716187,-0.09042751416340167
-0.7341905045453171,-0.06325563860969632
-0.7256227702362589,-0.04598930853355684
-0.718482991645377,-0.034683282744002245
-0.7125331761529754,-0.027080436800553526
-0.7075749965759741,-0.021840014488289518
-0.7034431802618064,-0.018143257722593033
-0.7,-0.015478615955062424
-0.6965568197381935,-0.013154488059742963
-0.693113639476387,-0.011137218053732464
-0.6862272789527742,-0.007897112322716664
-0.6793409184291613,-0.005524720251540526
-0.6690113776437421,-0.0031620843218125617
-0.6586818368583227,-0.0017706840051127277
-0.644909115811097,-0.0007967550136070818
-0.6271428721935202,-0.0002763951378961511
-0.6123376691788728,-0.00011269732816032413
-0.6,-5.304008916901538e-5
-0.5876623308211272,-2.4878945715091783e-5
-0.5753246616422544,-1.1645402072603206e-5
-0.5629869924633816,-5.444209732920007e-6
-0.5506493232845088,-2.543364617808184e-6
-0.5343449211541751,-9.298132306388197e-7
-0.520757919378897,-4.0194923831771603e-7
-0.5094354178994986,-1.998387180502582e-7
-0.5,-1.1163863789526311e-7
-0.49056458210050136,-6.237404665280753e-8
-0.4811291642010027,-3.4854342441964016e-8
-0.47169374630150407,-1.9479768284529814e-8
-0.4622583284020054,-1.0889073542757625e-8
-0.44967777120267394,-5.015665188599051e-9
-0.4336861190718579,-1.8734431878291646e-9
-0.42035974229617784,-8.249503058799702e-10
-0.4092544283164445,-4.1661092988921707e-10
-0.4,-2.3591254481956723e-10
-0.39074557168355556,-1.3349807323021426e-10
-0.3814911433671111,-7.568015607111017e-11
-0.37223671505066663,-4.2859545359682116e-11
-0.36298228673422217,-2.4284298024738977e-11
-0.3506430489789629,-1.1383593685433255e-11
-0.3341907319719506,-4.148885184127891e-12
-0.3155412418054321,-1.35304767062245e-12
-0.3,-5.039655115835404e-13
-0.2844587581945679,-2.0631166619381002e-13
-0.2689175163891358,-6.73182316898932e-14
-0.2533762745837037,-1.0665761158782337e-13
-0.23619404610370373,4.0113185471790564e-14
-0.2218755223703704,2.2874931426869325e-14
-0.20994341925925927,3.939061842904443e-14
-0.2,1.4209913196635023e-15
-0.19005658074074075,-3.6675554908260204e-14
-0.1801131614814815,2.7163803989203414e-14
-0.17016974222222223,2.443102247167874e-14
-0.15525461333333335,2.2838856947019405e-14
-0.13746773333333334,-2.7022937934037243e-15
-0.12264533333333334,4.6917155605209825e-14
-0.11029333333333334,-3.01367561449767e-15
-0.1,7.882174083712389e-15
-0.08970666666666667,6.364312410248355e-16
-0.07941333333333334,-9.452611119125838e-15
-0.06912,1.631446403243703e-14
-0.053680000000000005,1.3464620029691402e-14
-0.0364,2.1106364090067766e-15
-0.022,2.7621598715794437e-14
-0.01,2.123148746569766e-14
