Voltage,Current,a_K⁺,c_K⁺,γ_K⁺,a_H⁺,c_H⁺,γ_H⁺,a_HCO₃⁻,c_HCO₃⁻,γ_HCO₃⁻,a_CO₃²⁻,c_CO₃²⁻,γ_CO₃²⁻,a_CO₂,c_CO₂,γ_CO₂,a_OH⁻,c_OH⁻,γ_OH⁻,a_CO,c_CO,γ_CO
-1.5,-106.5300262330341,2998.1664362757087,3.0098706026374002,0.996111405469911,0.0007861593814035648,7.911774810188797e-7,0.9936574286608201,0.0006751038198369132,6.794130455470649e-7,0.9936574286608201,4.001690218555678e-8,4.02723323263317e-11,0.9936574286608201,4.415337636272512e-5,4.443520985117764e-8,0.9936574286608201,2.7660657013613666e-5,2.78372165454373e-8,0.9936574286608201,19.1002056398853,0.019222123328386104,0.9936574286608201
-1.4932890167170314,-106.52997160739346,2998.007269232417,3.00976681725184,0.9960928707327034,0.0007433030473865301,7.48047591637213e-7,0.9936574299500134,0.0007140307544229284,7.185884520169573e-7,0.9936574299500134,4.476458730667358e-8,4.505032213056113e-11,0.9936574299500134,5.3236195017980114e-5,5.357600458002734e-8,0.9936574299500134,2.84786241901021e-5,2.8660404815304138e-8,0.9936574299500134,19.100195781125894,0.01922211338175848,0.9936574299500134
-1.4865780334340628,-106.52990574855623,2997.8426517004027,3.0096573902985493,0.9960743908472005,0.0007029007544150116,7.073874087417243e-7,0.9936574297601743,0.0007550762946284011,7.598959883092141e-7,0.9936574297601743,5.005880545679431e-8,5.037833357606588e-11,0.9936574297601743,6.41813046295145e-5,6.459097744079172e-8,0.9936574297601743,2.9338117251821316e-5,2.9525384074169565e-8,0.9936574297601743,19.100183899714754,0.01922210142818004,0.9936574297601743
-1.4731560668681258,-106.52973068237357,2997.4959191350017,3.009420457952468,0.9960375962800561,0.0006288822322976679,6.328964253215409e-7,0.9936574250331188,0.0008439581311479778,8.493451665395128e-7,0.9936574250331188,6.253675932068646e-8,6.293593520785304e-11,0.9936574250331188,9.325805957811162e-5,9.3853331368206e-8,0.9936574250331188,3.1190078668775525e-5,3.1389166812431305e-8,0.9936574250331188,19.10015233154185,0.019222069749949524,0.9936574250331188
-1.4597341003021886,-106.52947647418173,2997.123813007314,3.009157363938238,0.9960010230521228,0.0005630386142472103,5.66632529434156e-7,0.9936574146377818,0.0009426704728719765,9.486876049886957e-7,0.9936574146377818,7.801994617541857e-8,7.851795299475444e-11,0.9936574146377818,0.00013545537552154443,1.3631999673742887e-7,0.9936574146377818,3.323430820470594e-5,3.344644513805681e-8,0.9936574146377818,19.100106513125137,0.019222023840165983,0.9936574146377818
-1.4447654443146336,-106.52905554352571,2996.675643388496,3.0088298177098993,0.9959604979152147,0.0004981046670278507,5.012841133855613e-7,0.9936573965286126,0.0010655910077779153,1.072392769882865e-6,0.9936573965286126,9.969054935580692e-8,1.0032688299214638e-10,0.9936573965286126,0.0002052992250289007,2.066096682278247e-7,0.9936573965286126,3.576471372878384e-5,3.599300307503321e-8,0.9936573965286126,19.100030669473846,0.01922194786271473,0.9936573965286126
-1.4322915643250045,-106.5285436529404,2996.272638149398,3.008526547985212,0.9959269397692301,0.0004500444254121009,4.529171081830924e-7,0.9936573763298201,0.001179428789676763,1.1869572125888196e-6,0.9936573763298201,1.221238511934941e-7,1.2290338108752498e-10,0.9936573763298201,0.0002902135931658805,2.9206605826025817e-7,0.9936573763298201,3.8095729580181215e-5,3.833889878711702e-8,0.9936573763298201,19.09993845623545,0.01922185545160759,0.9936573763298201
-1.4218966643336468,-106.52795920136995,2995.914336677927,3.0082508024148136,0.995899123262268,0.00041374455066602543,4.1638553585955436e-7,0.99365735606527,0.0012829598917510905,1.2911491913383643e-6,0.99365735606527,1.4449906094673456e-7,1.4542141721662344e-10,0.99365735606527,0.0003871503255809016,3.896215563823301e-7,0.99365735606527,4.020693060983871e-5,4.046357666897567e-8,0.99365735606527,19.099833184859964,0.01922174990027987,0.99365735606527
-1.4132342476741822,-106.52732605215779,2995.5989329577537,3.00800380058421,0.9958760465581702,0.00038586456914182636,3.8832760028791943e-7,0.9936573368870333,0.0013757206904984934,1.3845021210313834e-6,0.9936573368870333,1.6614208693734797e-7,1.6720259667970057e-10,0.9936573368870333,0.0004921548920877492,4.952963902320597e-7,0.9936573368870333,4.209229191813743e-5,4.2360973300922556e-8,0.9936573368870333,19.099719151012597,0.019221635509529784,0.9936573368870333
-1.4060155671246282,-106.52666951421405,2995.3236664049487,3.0077852566405987,0.9958568883173634,0.0003641531173661314,3.664775675285821e-7,0.9936573193875791,0.0014578125910008229,1.4671180522268146e-6,0.9936573193875791,1.8655290266970753e-7,1.8774370100215806e-10,0.9936573193875791,0.0006010327343846759,6.048692267019284e-7,0.9936573193875791,4.375639699604638e-5,4.403570138547841e-8,0.9936573193875791,19.09960091080665,0.01922151685309208,0.9936573193875791
