Voltage,Current,a_K⁺,c_K⁺,γ_K⁺,a_H⁺,c_H⁺,γ_H⁺,a_HCO₃⁻,c_HCO₃⁻,γ_HCO₃⁻,a_CO₃²⁻,c_CO₃²⁻,γ_CO₃²⁻,a_CO₂,c_CO₂,γ_CO₂,a_OH⁻,c_OH⁻,γ_OH⁻,a_CO,c_CO,γ_CO
-1.189637000514042,-103.85012920598108,449.2434334631614,2.99161568023311,150.1674952539879,7.91099162854752e-8,5.268111860803932e-10,150.16749525398794,8.691772277800868e-6,5.788051710591506e-8,150.16749525398794,5.12008580392805e-9,3.409583275840167e-11,150.16749525398794,0.00022235919266366837,1.480741170301722e-6,150.16749525398794,1.4202062602525264e-6,9.457481180267675e-9,150.16749525398794,0.020056059458793973,0.00013355792759859166,150.1674952539879
-1.1792740010280842,-103.46479823080531,417.14759390770706,2.9900836533038526,139.51034227647293,7.467852095508609e-8,5.352902138759923e-10,139.51034227647295,9.456226042172987e-6,6.778154141026495e-8,139.51034227647293,5.900979806480604e-9,4.229779463078378e-11,139.51034227647293,0.00029356120602452797,2.1042254017466793e-6,139.51034227647293,1.3427702404131023e-6,9.62487955016327e-9,139.5103422764729,0.0199809185731123,0.00014322177300314667,139.51034227647293
-1.1689110015421262,-102.96298448527996,387.5061726591275,2.9884451048936773,129.6681582086194,7.086388433887133e-8,5.465018190885418e-10,129.66815820861936,1.0313042433298973e-5,7.953411674673912e-8,129.6681582086194,6.782145921326788e-9,5.230386561375528e-11,129.6681582086194,0.00038703352515764226,2.984800050409871e-6,129.6681582086194,1.2700320145573902e-6,9.79447870705522e-9,129.6681582086194,0.019883145799171616,0.0001533386921959838,129.6681582086194
-1.1585480020561683,-102.31298823531387,360.1202341039953,2.9866934948795185,120.57488815688546,6.767578412286033e-8,5.612759435845737e-10,120.57488815688546,1.1282132476722888e-5,9.356950397534845e-8,120.57488815688545,7.769046350909075e-9,6.443336974777381e-11,120.57488815688548,0.0005094134347926818,4.224871717316966e-6,120.57488815688545,1.2011371625204638e-6,9.961752242785496e-9,120.57488815688544,0.019756581117971118,0.00016385319878766907,120.57488815688545
-1.1447306694082244,-101.14849122010678,326.8015431585466,2.9841701852167186,109.5116976831579,6.443673326767764e-8,5.884004597765225e-10,109.51169768315789,1.2793405094088737e-5,1.1682226980996086e-7,109.51169768315789,9.252747060048027e-9,8.449094713898341e-11,109.51169768315792,0.0007323853767442476,6.687736490609469e-6,109.5116976831579,1.1137185109993638e-6,1.0169858878652428e-8,109.51169768315789,0.019529963078458563,0.00017833677581150428,109.5116976831579
-1.1270350199720038,-98.99322671684044,288.89809830694304,2.980599290205159,96.92617832135959,6.210547499382495e-8,6.407502706638623e-10,96.9261783213596,1.5212883923857133e-5,1.5695330391980052e-7,96.9261783213596,1.1416012014427246e-8,1.1778048213741966e-10,96.92617832135959,0.001157485567740482,1.19419292887297e-5,96.9261783213596,1.00603189121013e-6,1.0379361991087924e-8,96.92617832135959,0.019110781018174924,0.00019716841568655439,96.92617832135959
-1.11228864544182,-96.44183690156714,260.92468914068724,2.977306131768208,87.63784360519396,6.190693561536474e-8,7.063950123448239e-10,87.63784360519396,1.7787340297992633e-5,2.0296414843482574e-7,87.63784360519396,1.3391232577576576e-8,1.5280194065367135e-10,87.63784360519395,0.0016808353639632442,1.917933274962082e-5,87.63784360519396,9.171973187703615e-7,1.046576776697416e-8,87.63784360519396,0.018614819145187454,0.0002124061749972614,87.63784360519396
-1.1,-93.65510169310355,239.83910089355814,2.974322384113074,80.63655176541221,6.31326497702235e-8,7.829284411105395e-10,80.6365517654122,2.0434979093081642e-5,2.5342079547909076e-7,80.63655176541221,1.5086380538564666e-8,1.8709109216939178e-10,80.63655176541221,0.0022762341927731727,2.8228317592190595e-5,80.6365517654122,8.423595612971766e-7,1.0446373795196109e-8,80.63655176541221,0.01807336105432614,0.00022413360515346868,80.63655176541222
-1.0877113545581802,-90.16216890277542,220.57596663861574,2.971104615904864,74.24039041164436,6.582526030899494e-8,8.866502444829612e-10,74.24039041164434,2.363751361394715e-5,3.1839155859611005e-7,74.24039041164436,1.6737562361732895e-8,2.2545089362983282e-10,74.24039041164437,0.003055817361248637,4.116111653380183e-5,74.24039041164436,7.661822402771438e-7,1.0320288404046038e-8,74.24039041164434,0.017395018638561067,0.0002343066697536213,74.24039041164436
-1.0754227091163604,-85.88161032205574,202.9664593870911,2.967636501741925,68.39330196537045,7.024503111049608e-8,1.0270747148026749e-9,68.39330196537045,2.7480677458992022e-5,4.01803636749492e-7,68.39330196537044,1.8235368183152233e-8,2.666250591671292e-10,68.39330196537045,0.004059053739982768,5.934870262643537e-5,68.39330196537044,6.88686221593505e-7,1.0069498061991616e-8,68.39330196537044,0.01656418477661982,0.00024219016044885148,68.39330196537045
-1.0631340636745406,-80.76614624658883,186.85852321902635,2.9639007580311993,63.044797540100156,7.674861576657359e-8,1.217366361082483e-9,63.044797540100156,3.2029155314443836e-5,5.080380390478918e-7,63.04479754010015,1.9453521941531665e-8,3.0856664943936243e-10,63.044797540100156,0.005323320098426416,8.443710355387333e-5,63.04479754010016,6.104657273390086e-7,9.683046835874394e-9,63.044797540100156,0.015571956582833812,0.00024699828043589386,63.04479754010016
-1.0508454182327207,-74.8213090719051,172.11541232282718,2.959879202190618,58.14947184177108,8.582995255810154e-8,1.476022908542507e-9,58.149471841771074,3.7311065301070556e-5,6.416406567302394e-7,58.149471841771074,2.026481803757625e-8,3.484953069344858e-10,58.149471841771074,0.006877127207442655,0.00011826637439039544,58.149471841771074,5.326111611130867e-7,9.159346495224588e-9,58.14947184177107,0.014419743210222056,0.00024797720002443395,58.149471841771074
-1.038104160388061,-67.86314895092045,158.13934286718668,2.9553874708349928,53.50883578812331,9.870702909846168e-8,1.84468653904764e-9,53.50883578812331,4.353963947348998e-5,8.136906518746189e-7,53.50883578812329,2.0563691633690993e-8,3.843045981249934e-10,53.508835788123314,0.008805335149929481,0.00016455852608708585,53.5088357881233,4.5382312223926893e-7,8.481274457853156e-9,53.50883578812329,0.013072333277916065,0.0002443023303605041,53.50883578812331
-1.0274864455175112,-61.56936571625175,147.42390035708252,2.951378419577059,49.950863426794584,1.1289320587994644e-7,2.2600851744113873e-9,49.95086342679459,4.92586385260902e-5,9.861418831784783e-7,49.9508634267946,2.0342034172382476e-8,4.0724089188557694e-10,49.95086342679459,0.010646770595842944,0.00021314487609300898,49.95086342679458,3.9096099323719813e-7,7.82691161705684e-9,49.950863426794584,0.011854694452591848,0.00023732711787786162,49.9508634267946
-1.018638349792053,-56.09288714430389,139.0913362311066,2.9478430083524154,47.18410574681398,1.277667021934316e-7,2.7078334996750227e-9,47.18410574681396,5.433690980830453e-5,1.1515935069294716e-6,47.18410574681397,1.9827517196166126e-8,4.202160215255314e-10,47.18410574681396,0.012321766135993766,0.0002611423050404166,47.18410574681396,3.413279951710509e-7,7.233961304736576e-9,47.18410574681397,0.010796043564585748,0.00022880678554164892,47.18410574681397
-1.0112649366875046,-51.44836041681559,132.53569652525098,2.9447560142407334,45.00736084222705,1.4277921930778145e-7,3.1723526249026894e-9,45.00736084222704,5.8748553920211085e-5,1.3053099053320118e-6,45.00736084222705,1.918365382474013e-8,4.26233697460917e-10,45.00736084222705,0.01379406050020876,0.00030648454479621084,45.007360842227044,3.023102118411771e-7,6.7169059945754915e-9,45.007360842227044,0.009898850242590896,0.00021993847355971922,45.00736084222705
