Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.3939844328753717,2152.9418920333237,3.610448131541956e-7,1.9066747429995702e-6,2.67313169250312e-10,8.862554300808951e-7,5.412521991759417e-6,0.02145749123916316
-1.3879688657507434,2052.2682758948677,3.441300076060987e-7,2.0000034378632943e-6,2.941293230241304e-10,1.0466310221359604e-6,5.184342496239556e-6,0.021457191394463435
-1.3759377315014871,1865.5987941646965,3.1278189641268765e-7,2.1997374839508445e-6,3.558248680014217e-10,1.4593304251198224e-6,4.759565719941294e-6,0.021456484054642403
-1.3639065972522306,1696.8505283272893,2.844634291459165e-7,2.418177268723696e-6,4.3000506683391e-10,2.0340723727322984e-6,4.373584224657404e-6,0.021455591965261266
-1.3518754630029741,1544.2258440447326,2.5887115154950996e-7,2.6569619201894373e-6,5.190861970349106e-10,2.834195059029856e-6,4.022769219228514e-6,0.0214544479360896
-1.3374203780638525,1379.91396177134,2.3134775876284881e-7,2.973292044184942e-6,6.498929827226411e-10,4.220040533928757e-6,3.6431935849397565e-6,0.02145260453961604
-1.3253744739479179,1257.2005334419835,2.1081906472942115e-7,3.2637636495982447e-6,7.827704580168855e-10,5.8778279665839435e-6,3.3584014637161285e-6,0.021450516514243158
-1.3153362205179724,1163.8179702629168,1.9521854258246163e-7,3.526158852452655e-6,9.132223609331526e-10,7.744805319983055e-6,3.1409286621871234e-6,0.02144824552923107
-1.3069710093263511,1091.6465519107946,1.8317873214300283e-7,3.7600129340292892e-6,1.037740679190111e-9,9.744290467400231e-6,2.9724184109744913e-6,0.021445868603753266
-1.3,1035.149824662292,1.737674194974173e-7,3.966115335185167e-6,1.1538677037535177e-9,1.1797863238588175e-5,2.8402519619836927e-6,0.02144346530412658
-1.293028990673649,981.7628741272512,1.6488809646417765e-7,4.183005479379903e-6,1.2824613023728341e-9,1.4282263744878367e-5,2.7151655148334176e-6,0.02144059235122749
-1.2860579813472979,931.3058022369016,1.5651176187289524e-7,4.411275819865154e-6,1.424786765181156e-9,1.728737933596113e-5,2.596780992484013e-6,0.021437152102519227
-1.2790869720209468,883.6095524593887,1.4861145963348038e-7,4.651568793042266e-6,1.582225818822314e-9,2.0921709348475956e-5,2.4847406521899075e-6,0.021433026795814436
-1.2721159626945957,838.5152324585275,1.411621921237203e-7,4.904585520248653e-6,1.7562846871005664e-9,2.5316172544556645e-5,2.37870547927244e-6,0.021428074506900697
-1.2628212835927943,782.1800605547021,1.3189175797704228e-7,5.263077173837117e-6,2.017068280749469e-9,3.2635369154949287e-5,2.246112551377465e-6,0.021419884769522418
-1.2512715905475413,717.7598676069009,1.2135801266686466e-7,5.745120033365299e-6,2.392848840742184e-9,4.472452786983221e-5,2.094349637392443e-6,0.021406459057921465
-1.2416468463431638,668.414971012353,1.1335832106050796e-7,6.1809458477342534e-6,2.755976795413945e-9,5.813183974638327e-5,1.9780160109583956e-6,0.021391662554159384
-1.2336262261728492,630.0703645993525,1.0719994965294438e-7,6.57033168915861e-6,3.0978357619694433e-9,7.230442882895499e-5,1.8875622245381737e-6,0.021376093654425842
-1.2269423760309204,599.9177683340602,1.0240449948006203e-7,6.914735361732895e-6,3.412836322974239e-9,8.669945799141246e-5,1.8163874914498939e-6,0.02136033791006484
-1.2213725009126464,575.9728282109555,9.863379835887749e-8,7.216732658775159e-6,3.698011542452831e-9,0.0001008425469271795,1.759822724826544e-6,0.021344904318381437
-1.2167309383140847,556.8020805744464,9.564400637701254e-8,7.479581067158243e-6,3.95246766293686e-9,0.00011435923692859969,1.7144955932816862e-6,0.02133019170450504
-1.21286296948195,541.349655539766,9.325628068812558e-8,7.70688971266139e-6,4.176822590488127e-9,0.00012698362038766504,1.6779238375476903e-6,0.021316480270621094
-1.2096396621218377,528.8243689327711,9.133749326020492e-8,7.902376186963704e-6,4.37270692260936e-9,0.00013855123362316592,1.648248838000656e-6,0.021303940220106673
-1.2069535726550775,518.6243849436316,8.978724449059306e-8,8.069693691457472e-6,4.542359061481947e-9,0.00014898324952762826,1.6240574386136769e-6,0.02129264959836901
-1.2047151647661107,510.2858379832938,8.852893179552041e-8,8.212314425183322e-6,4.688318692202065e-9,0.00015826746589337612,1.6042604761547949e-6,0.021282615320066686
-1.2028498248586383,503.4470826165125,8.750349511008618e-8,8.33345707517185e-6,4.813208455270782e-9,0.00016643969500304938,1.5880084317296654e-6,0.021273793502391992
-1.2012953749357447,497.8233515723628,8.666496766382203e-8,8.436047907766828e-6,4.919587836519236e-9,0.00017356751913439816,1.574631813149768e-6,0.02126610704637531
-1.2,493.18848028432234,8.59772666972468e-8,8.52270652765003e-6,5.009862547537493e-9,0.00017973719224457162,1.5635982920283367e-6,0.021259459696565598
-1.1987046250642552,488.59996098858863,8.529960076629933e-8,8.61044886286571e-6,5.101634528316955e-9,0.000186123461964832,1.552666383367494e-6,0.021252584619866323
-1.1974092501285103,484.05730170842793,8.46319437714701e-8,8.69929766699976e-6,5.1949222706604426e-9,0.00019273376804829535,1.5418344726518892e-6,0.021245474315871832
-1.1948185002570209,475.1076225079989,8.332656341735752e-8,8.880409376158321e-6,5.386118594707789e-9,0.00020665748111604767,1.520464155518814e-6,0.021230516892911076
-1.189637000514042,457.7375352905861,8.083501235474047e-8,9.25699579031118e-6,5.787502795217526e-9,0.00023754882056690598,1.4788517138485026e-6,0.02119742364132003
-1.1792740010280842,425.01247113480144,7.632650521467311e-8,1.0074001002756492e-5,6.670138771889229e-9,0.0003135993547887703,1.3997659404829429e-6,0.021116461567254007
-1.1689110015421262,394.7914174840054,7.24521848618182e-8,1.0990612915422873e-5,7.665925186761219e-9,0.00041342415446772937,1.3254640414963587e-6,0.021011219006026587
-1.1585480020561683,366.87130864722474,6.922283805133609e-8,1.2028472220341195e-5,8.780893494628443e-9,0.0005440995013943852,1.2550252883531315e-6,0.02087509711765895
-1.1447306694082244,332.904687221375,6.595998853198309e-8,1.36492622041098e-5,1.0456322595696368e-8,0.0007821227611402635,1.1654517255536282e-6,0.020631571923235545
-1.1270350199720038,294.26733394522404,6.365758699666683e-8,1.6248945627924236e-5,1.2896672397750909e-8,0.0012356988830933603,1.0545790462267819e-6,0.020181570070442703
-1.11228864544182,265.75526695764756,6.354372811060323e-8,1.901994970580491e-5,1.5121111851649594e-8,0.0017937223639635912,9.62505152935224e-7,0.019649678994681785
-1.1,244.26614655485506,6.489133258815416e-8,2.1872947793137627e-5,1.702575456530073e-8,0.0024280702819144424,8.84475821312348e-7,0.019069512885575197
-1.0877113545581802,224.63714365339598,6.776286732367273e-8,2.532614347703088e-5,1.8874897686919165e-8,0.0032578725332081692,8.046633700108772e-7,0.018343325528786317
-1.0754227091163604,206.6965604463673,7.243208160465856e-8,2.9471015287941926e-5,2.054341858837741e-8,0.004324466780702992,7.231617574705649e-7,0.017454781923613393
-1.0631340636745406,190.28979152107058,7.927426484228904e-8,3.4375254000499645e-5,2.1887727096770076e-8,0.005666582121183688,6.406947362780382e-7,0.016394861886383526
-1.0508454182327207,175.27770868260785,8.880925410181519e-8,4.0065867702355e-5,2.2764466441274633e-8,0.007313064355226163,5.585176956328556e-7,0.01516572857329956
-1.038104160388061,161.0517398961121,1.0231679875197594e-7,4.676768627598804e-5,2.3054934714275325e-8,0.00935171247283835,4.753548165504675e-7,0.013730775119130175
-1.0274864455175112,150.1485689110771,1.1719228931430812e-7,5.2911389158148816e-5,2.2764129619873404e-8,0.01129390861480518,4.0905859451426114e-7,0.012436417562105334
-1.018638349792053,141.67243914765706,1.3278708880216083e-7,5.8358350577467195e-5,2.215143958316556e-8,0.013056550420580102,3.567773106547068e-7,0.011313056376788725
-1.0112649366875046,135.00524802984987,1.4852737321953902e-7,6.30838299264359e-5,2.1401292465144568e-8,0.014602713338020644,3.157293559680512e-7,0.010362573776836961
-1.0051204257670476,129.7096692154892,1.639342528462577e-7,6.712750679487838e-5,2.0627763193431698e-8,0.015928016166047283,2.834994729811814e-7,0.009571105444028526
-1.0,125.46943249590956,1.7863596687722464e-7,7.055820516035874e-5,1.989345582297486e-8,0.017046904451639523,2.581204729299396e-7,0.00891821963848996
-0.9948795742329525,121.38004901604936,1.9529216365223293e-7,7.403578885049275e-5,1.908969874114917e-8,0.018169464240202854,2.3415153058403333e-7,0.008276302662522043
-0.989759148465905,117.43594121277025,2.1419335455830425e-7,7.755384333438546e-5,1.8228502781970614e-8,0.019286598431988607,2.116356835131336e-7,0.007649727285176887
-0.9846387226988574,113.63173196521961,2.3568362635676946e-7,8.110768621234294e-5,1.7322049277941123e-8,0.020389301395353387,1.9059806096152978e-7,0.007042532773703984
-0.9769580840482862,108.17642986244847,2.736931298057512e-7,8.649981900986474e-5,1.5903457383710753e-8,0.02199757259871033,1.618243710624482e-7,0.00617582780269192
-0.9654371260724294,100.52545328564658,3.473982678675892e-7,9.47256162540119e-5,1.3715218185705527e-8,0.024256816815684677,1.24797826392366e-7,0.004993442656479203
-0.9481556891086441,90.1428076238925,5.14805352692327e-7,0.00010743769907513964,1.0491691764115017e-8,0.02718019324684532,8.199640403896035e-8,0.0035197221450192543
-0.9291050868239058,80.04745990393086,8.445818901850728e-7,0.00012215330086850696,7.267646394682141e-9,0.02967423711145005,4.964832327287587e-8,0.002314552325464805
-0.9132295849199572,72.5833240271269,1.3469152893461174e-6,0.00013507392113841661,5.0377159109860295e-9,0.031230852443945016,3.184905378265205e-8,0.0016030031816495576
