Voltage,Capacitance
-0.9975,0.02081807601472807
-0.987,0.020696765623898217
-0.9765,0.02057246530596038
-0.966,0.020445242727411966
-0.9555,0.020315168156020275
-0.945,0.02018231451895308
-0.9345,0.020046757424913714
-0.924,0.019908575154495983
-0.9135,0.019767848626391776
-0.903,0.01962466133931251
-0.8925,0.01947909929855829
-0.882,0.019331250926367394
-0.8715,0.019181206959532904
-0.861,0.01902906033707935
-0.8505,0.01887490607982087
-0.84,0.018718841160551836
-0.8295,0.018560964369397637
-0.819,0.018401376172365314
-0.8085,0.01824017856626864
-0.798,0.018077474928882703
-0.7875,0.0179133698662709
-0.777,0.01774796905714554
-0.7665,0.017581379095459038
-0.756,0.0174137073320757
-0.7455,0.01724506171481288
-0.735,0.017075550628395386
-0.7245,0.016905282736179306
-0.714,0.016734366820869706
-0.7035,0.016562911628829197
-0.693,0.016391025715097735
-0.6825,0.0162188172914135
-0.672,0.016046394077252196
-0.6615,0.015873863153867407
-0.651,0.015701330823257587
-0.6405,0.015528902471053513
-0.63,0.015356682434089497
-0.6195,0.015184773874566543
-0.609,0.01501327865777169
-0.5985,0.014842297237326052
-0.588,0.014671928546296231
-0.5775,0.014502269894056327
-0.567,0.014333416871051621
-0.5565,0.014165463259052657
-0.546,0.01399850094977069
-0.5355,0.013832619869388538
-0.525,0.013667907911617608
-0.5145,0.01350445087676573
-0.504,0.013342332419322492
-0.4935,0.013181634001746198
-0.483,0.013022434856482107
-0.4725,0.01286481195451189
-0.462,0.012708839981457817
-0.4515,0.012554591320495731
-0.441,0.012402136041868642
-0.4305,0.012251541899972393
-0.42,0.012102874335714886
-0.4095,0.011956196486412676
-0.399,0.011811569200735617
-0.3885,0.011669051060408248
-0.378,0.011528698406889845
-0.3675,0.011390565373787728
-0.357,0.011254703924414022
-0.3465,0.011121163893922092
-0.336,0.010989993036144077
-0.3255,0.010861237074921357
-0.315,0.010734939759485598
-0.3045,0.010611142923144454
-0.294,0.010489886546104568
-0.2835,0.010371208821078823
-0.273,0.010255146222094141
-0.2625,0.01014173357591873
-0.252,0.010031004136091398
-0.2415,0.009922989659054242
-0.231,0.00981772048231494
-0.2205,0.009715225604547614
-0.21,0.009615532767055443
-0.1995,0.009518668536751158
-0.189,0.009424658390408229
-0.1785,0.009333526799610269
-0.168,0.009245297317053529
-0.1575,0.009159992663009854
-0.147,0.009077634812891186
-0.1365,0.00899824508490514
-0.126,0.008921844228113908
-0.1155,0.008848452510870457
-0.105,0.008778089809237388
-0.0945,0.00871077569562697
-0.084,0.00864652952742382
-0.0735,0.008585370535512185
-0.063,0.00852731791282273
-0.0525,0.008472390902738384
-0.042,0.008420608887539215
-0.0315,0.008371991476506871
-0.021,0.00832655859415261
-0.0105,0.00828433056842149
0.0,0.008245328218543096
0.0,0.008245328218543096
0.0105,0.008209572943322467
0.021,0.00817708680925103
0.0315,0.00814789263870212
0.042,0.008122014098556904
0.0525,0.008099475789024408
0.063,0.008080303332727145
0.0735,0.008064523464448121
0.084,0.008052164121498005
0.0945,0.008043254534656919
0.105,0.008037825320129964
0.1155,0.008035908572489366
0.126,0.008037537958668298
0.1365,0.008042748813564475
0.147,0.008051578236739599
0.1575,0.00806406519119635
0.168,0.008080250603841502
0.1785,0.008100177468027938
0.189,0.008123890948502709
0.1995,0.008151438488878098
0.21,0.00818286992175011
0.2205,0.008218237582071795
0.231,0.00825759642359954
0.2415,0.008301004139260387
0.252,0.008348521284902866
0.2625,0.008400211407871448
0.273,0.0084561411795199
0.2835,0.008516380533075182
0.294,0.008581002806473496
0.3045,0.008650084891003319
0.315,0.0087237073859419
0.3255,0.008801954759659041
0.336,0.008884915517672759
0.3465,0.008972682378372444
0.357,0.009065352456251192
0.3675,0.00916302745416521
0.378,0.00926581386417576
0.3885,0.009373823178578274
0.399,0.009487172110776015
0.4095,0.009605982827696168
0.42,0.009730383193572688
0.4305,0.009860507026483722
0.441,0.009996494368296263
0.4515,0.010138491768753137
0.462,0.010286652584899289
