BoundaryLayerThickness,Voltage,Value
1.0e8,-0.7769932053790727,-0.023012530177807706
1.0e8,-0.7969932053790729,-0.04027111099548634
1.0e8,-0.8169932053790725,-0.06897866199225443
1.0e8,-0.8369932053790721,-0.1166975432808677
1.0e8,-0.8569932053790723,-0.19590036236788544
1.0e8,-0.8769932053790725,-0.32708360035921946
1.0e8,-0.8969932053790721,-0.5434155739644718
1.0e8,-0.9169932053790717,-0.8963456641309397
1.0e8,-0.9369932053790719,-1.4598749894645424
1.0e8,-0.9569932053790724,-2.3273995009030197
1.0e8,-0.976993205379072,-3.5894744720427534
1.0e8,-0.9969932053790715,-5.280288922897349
1.0e8,-1.0169932053790718,-7.297770755003867
1.0e8,-1.036993205379072,-9.34139523432094
1.0e8,-1.0569932053790716,-10.951458235282644
1.0e8,-1.0769932053790712,-11.719543158463317
1.0e8,-1.0969932053790714,-11.584381400008736
1.0e8,-1.1169932053790717,-10.895141005985009
1.0e8,-1.1369932053790712,-10.09874651513124
1.0e8,-1.1569932053790708,-9.441683409590793
1.0e8,-1.1769932053790713,-8.970317584072859
1.0e8,-1.1969932053790715,-8.65031751184122
1.0e8,-1.183006794620929,-8.234475471806176
1.0e8,-1.1630067946209295,-7.898578111830027
1.0e8,-1.143006794620929,-7.55605917757257
1.0e8,-1.1230067946209288,-7.130287863369396
1.0e8,-1.1030067946209292,-6.572554232090795
1.0e8,-1.0830067946209296,-5.861986517899746
1.0e8,-1.0630067946209294,-5.017229505094028
1.0e8,-1.0430067946209292,-4.0970579105471545
1.0e8,-1.0230067946209296,-3.1828653442690777
1.0e8,-1.00300679462093,-2.3514553225647905
1.0e8,-0.9830067946209297,-1.65367395621161
1.0e8,-0.9630067946209294,-1.107998846078891
1.0e8,-0.9430067946209297,-0.7069724430932383
1.0e8,-0.9230067946209302,-0.42856126616272183
1.0e8,-0.9030067946209299,-0.24590755268624426
1.0e8,-0.8830067946209297,-0.13314642577457297
1.0e8,-0.8630067946209301,-0.06804270269652074
1.0e8,-0.8430067946209305,-0.033015367634819374
1.0e8,-0.8230067946209303,-0.015402708975404487
1.0e8,-0.8030067946209299,-0.007039988746011153
1.0e8,-0.7830067946209304,-0.0032329420981580524
1.0e8,-0.7630067946209308,-0.001547082955111035
1.0e8,-0.7430067946209304,-0.0008238014955997829
1.0e8,-0.7230067946209302,-0.0005700939218133733
1.0e8,-0.7030067946209306,-0.0006233066816625171
1.0e8,-0.6830067946209311,-0.00042190067287420954
1.0e8,-0.6630067946209308,-0.0001600807959866308
1.0e8,-0.6430067946209305,-5.250758308048973e-5
1.0e8,-0.6230067946209309,-1.641329585151898e-5
1.0e8,-0.6030067946209313,-5.002496093744644e-6
1.0e8,-0.5830067946209311,-1.4988880965925578e-6
1.0e8,-0.5630067946209307,-4.4030540479071855e-7
1.0e8,-0.5430067946209312,-1.2300755937552457e-7
1.0e8,-0.5230067946209316,-2.7801512417122612e-8
1.0e8,-0.5030067946209313,1.430749738583801e-9
1.0e8,-0.4830067946209311,1.1266699159494771e-8
1.0e8,-0.4630067946209315,1.5547753210959622e-8
1.0e8,-0.44300679462093195,1.839310598841744e-8
1.0e8,-0.4230067946209316,2.1049458048939088e-8
1.0e8,-0.40300679462093136,2.3921325174851192e-8
1.0e8,-0.3830067946209318,2.7171876046022652e-8
1.0e8,-0.3630067946209322,3.0901473248637444e-8
1.0e8,-0.34300679462093187,3.520181814638294e-8
1.0e8,-0.3230067946209316,4.0174089598748636e-8
1.0e8,-0.30300679462093205,4.5936771664069906e-8
1.0e8,-0.2830067946209325,5.263120300263717e-8
1.0e8,-0.26300679462093224,6.042716232978098e-8
1.0e8,-0.2430067946209319,6.95294828696194e-8
1.0e8,-0.2230067946209323,8.018628357205937e-8
1.0e8,-0.20300679462093274,9.269907006134142e-8
1.0e8,-0.1830067946209324,1.0743561703493277e-7
1.0e8,-0.16300679462093215,1.2484602424964995e-7
1.0e8,-0.14300679462093258,1.4548293130853468e-7
1.0e8,-0.123006794620933,1.700270271426088e-7
1.0e8,-0.10300679462093276,1.9931890571728678e-7
1.0e8,-0.08300679462093252,2.3439899586033117e-7
1.0e8,-0.06300679462093295,2.7655704469437205e-7
1.0e8,-0.043006794620933375,3.273929349443964e-7
1.0e8,-0.023006794620933135,3.8889016401019917e-7
1.0e8,-0.0030067946209326735,4.635028206847332e-7
1.0e8,0.0169932053790669,5.542547252249578e-7
1.0e8,0.036993205379066474,6.648466844322175e-7
1.0e8,0.056993205379066714,7.997617394937035e-7
1.0e8,0.07699320537906695,9.643488252291417e-7
1.0e8,0.09699320537906653,1.1648496774550337e-6
1.0e8,0.1169932053790661,1.408309370130409e-6
1.0e8,0.13699320537906634,1.70227225277446e-6
1.0e8,0.1569932053790668,2.0541075845215927e-6
1.0e8,0.17699320537906638,2.4697287730205028e-6
1.0e8,0.19699320537906595,2.951374981615845e-6
1.0e8,0.2169932053790662,3.494060084323405e-6
1.0e8,0.23699320537906643,4.0803932095154545e-6
1.0e8,0.256993205379066,4.6740276642787865e-6
1.0e8,0.2769932053790656,5.213454628189905e-6
1.0e8,0.2969932053790658,5.610541551284357e-6
1.0e8,0.31699320537906606,5.761229836666101e-6
1.0e8,0.33699320537906563,5.5753356288722405e-6
1.0e8,0.3569932053790652,5.022130912673162e-6
1.0e8,0.37699320537906567,4.167852832747517e-6
1.0e8,0.3969932053790659,3.1691481683853395e-6
1.0e8,0.4169932053790655,2.2108316056445292e-6
1.0e8,0.43699320537906505,1.4273802028287108e-6
1.0e8,0.4569932053790653,8.652354089588547e-7
1.0e8,0.47699320537906553,5.006230632385012e-7
1.0e8,0.4969932053790651,2.8068236108808744e-7
1.0e8,0.5169932053790647,1.542628913349363e-7
1.0e8,0.5369932053790649,8.37571117407581e-8
1.0e8,0.5569932053790654,4.5141775174214844e-8
1.0e8,0.576993205379065,2.4219574057704316e-8
1.0e8,0.5969932053790645,1.2957226655186623e-8
1.0e8,0.6169932053790648,6.919125749583088e-9
1.0e8,0.636993205379065,3.6902296630876317e-9
1.0e8,0.6569932053790646,1.9664805095128804e-9
1.0e8,0.6769932053790642,1.0473035821109363e-9
1.0e8,0.6969932053790644,5.575443003879503e-10
1.0e8,0.7169932053790646,2.967265252180361e-10
1.0e8,0.7369932053790642,1.578861104630692e-10
1.0e8,0.7569932053790638,8.39974615383836e-11
1.0e8,0.7769932053790642,4.468636462126041e-11
1.0e8,0.7969932053790645,2.377077897330353e-11
1.0e8,0.7830067946209361,1.264068441885943e-11
1.0e8,0.7630067946209359,6.724974099770279e-12
1.0e8,0.7430067946209356,3.5767378381586037e-12
1.0e8,0.7230067946209353,1.901087144043042e-12
1.0e8,0.7030067946209351,1.0114327238424728e-12
1.0e8,0.6830067946209347,5.401229627371153e-13
