Voltage,Current
0.036993205379066474,0.01853980308714614
0.056993205379066714,0.023818567055932258
0.07699320537906695,0.029994036106046153
0.09699320537906653,0.03699166517817944
0.1169932053790661,0.044698009493351794
0.13699320537906634,0.05299235100870661
0.1569932053790668,0.06178176933954182
0.17699320537906638,0.07103541588673373
0.19699320537906595,0.08081669115868748
0.2169932053790662,0.09131089593703016
0.23699320537906643,0.10284150900258303
0.256993205379066,0.11586500010861721
0.2769932053790656,0.13093840813115157
0.2969932053790658,0.14866776011533936
0.31699320537906606,0.169658354308433
0.33699320537906563,0.19448499334920671
0.3569932053790652,0.22368383844576287
0.37699320537906567,0.25775525426160767
0.3969932053790659,0.297166685246631
0.4169932053790655,0.3423500448507702
0.43699320537906505,0.3936925901079944
0.4569932053790653,0.4515221912731437
0.47699320537906553,0.5160881696196492
0.4969932053790651,0.5875383441845485
0.5169932053790647,0.6658919205302899
0.5369932053790649,0.7510062996113116
0.5569932053790654,0.8425334619834944
0.576993205379065,0.9398576871439689
0.5969932053790645,1.0419998910780688
0.6169932053790648,1.1474627939140134
0.636993205379065,1.2539721416796672
0.6569932053790646,1.35803860883673
0.6769932053790642,1.454228101198293
0.6969932053790644,1.5340478340150305
0.7169932053790646,1.5847392750585603
0.7369932053790642,1.5899390485411766
0.7569932053790638,1.5373987944179754
0.7769932053790642,1.4346435099353319
0.7969932053790645,1.3111460435019286
0.7830067946209361,1.1448647846538504
0.7630067946209359,1.0258826053834988
0.7430067946209356,0.9345322051187692
0.7230067946209353,0.8572727520010872
0.7030067946209351,0.7885671783002111
0.6830067946209347,0.7255257006905129
0.6630067946209345,0.6665026003235452
0.6430067946209341,0.6105731736849327
0.6230067946209339,0.5572714967000258
0.6030067946209337,0.5064310152032977
0.5830067946209333,0.45807208701138374
0.5630067946209331,0.4123174065224544
0.5430067946209327,0.3693287491543132
0.5230067946209325,0.329262002176571
0.5030067946209322,0.2922378234408098
0.4830067946209319,0.2583249165272883
0.4630067946209316,0.2275327080985602
0.4430067946209313,0.19981034068700115
0.42300679462093105,0.17504929944923575
0.40300679462093075,0.15308763092719618
0.3830067946209312,0.13371464702748712
0.36300679462092944,0.11667636354720841
0.3430067946209306,0.10168362348721582
0.3230067946209289,0.08842613872721651
0.30300679462093005,0.07659497750127547
0.28300679462092837,0.06591224637029788
0.26300679462092946,0.056161415974781165
0.24300679462092778,0.04720875216849597
0.22300679462092887,0.03900798292253321
0.2030067946209272,0.03158535910546959
0.18300679462092828,0.025008070707743076
0.1630067946209266,0.019344266678133756
0.1430067946209277,0.01462669832834353
0.12300679462092601,0.010831743884948432
0.10300679462092721,0.007879325832556967
0.08300679462092542,0.005649762857626781
0.06300679462092662,0.004007314103136079
0.047255095965694216,0.0030409803245943184
0.03150339731046192,0.0022997590064583046
0.01575169865523096,0.0017352522861120965
0.0,0.001307535117785058
