BoundaryLayerThickness,Voltage,Value
80.0,-0.6259835286793425,-2.5987800190536076e-5
80.0,-0.6139835286793427,-1.2569540249259841e-5
80.0,-0.6019835286793422,-6.046247542278643e-6
80.0,-0.5899835286793418,-2.897723277725335e-6
80.0,-0.577983528679342,-1.3852007905721688e-6
80.0,-0.5659835286793423,-6.607970592250178e-7
80.0,-0.5539835286793419,-3.145154558462839e-7
80.0,-0.5419835286793414,-1.4917777893098336e-7
80.0,-0.5299835286793416,-7.028675553907016e-8
80.0,-0.5179835286793419,-3.2654939765367305e-8
80.0,-0.5059835286793415,-1.4703934073016847e-8
80.0,-0.49398352867934103,-6.137869511565762e-9
80.0,-0.48198352867934124,-2.0464513012196858e-9
80.0,-0.46998352867934146,-8.836904188309059e-11
80.0,-0.457983528679341,8.527024148374929e-10
80.0,-0.44598352867934055,1.3090641328022408e-9
80.0,-0.43398352867934087,1.53458331461246e-9
80.0,-0.4219835286793411,1.65037368821657e-9
80.0,-0.4099835286793406,1.7142452669744816e-9
80.0,-0.39798352867934017,1.7538164406879683e-9
80.0,-0.3859835286793405,1.7823038180128392e-9
80.0,-0.3739835286793407,1.806053492036855e-9
80.0,-0.36198352867934025,1.8281342467293443e-9
80.0,-0.3499835286793398,1.8500525060235832e-9
80.0,-0.33798352867934,1.87257123201476e-9
80.0,-0.32598352867934033,1.8961012382158217e-9
80.0,-0.3139835286793399,1.920888408042429e-9
80.0,-0.3019835286793394,1.947103488294301e-9
80.0,-0.28998352867933963,1.9748853630053163e-9
80.0,-0.27798352867933995,2.004362136995958e-9
80.0,-0.2659835286793395,2.035661638501062e-9
80.0,-0.25398352867933904,2.0689169046192807e-9
80.0,-0.24198352867933925,2.104269299485359e-9
80.0,-0.22998352867933947,2.141870546373506e-9
80.0,-0.217983528679339,2.181884277393738e-9
80.0,-0.20598352867933856,2.224487403018194e-9
80.0,-0.19398352867933877,2.2698714301220026e-9
80.0,-0.1819835286793392,2.3182438071389414e-9
80.0,-0.16998352867933875,2.369829310997644e-9
80.0,-0.1579835286793383,2.4248714899895717e-9
80.0,-0.1459835286793385,2.483634160562731e-9
80.0,-0.13398352867933871,2.5464029232380233e-9
80.0,-0.12198352867933826,2.613486683621806e-9
80.0,-0.1099835286793378,2.6852191272114534e-9
80.0,-0.09798352867933802,2.761960088587228e-9
80.0,-0.08598352867933823,2.8440967312480094e-9
80.0,-0.07398352867933777,2.9320444365523175e-9
80.0,-0.06198352867933732,3.0262472505275894e-9
80.0,-0.04998352867933775,3.127177725155614e-9
80.0,-0.03798352867933796,3.2353359112905687e-9
80.0,-0.02598352867933751,3.3512472283154668e-9
80.0,-0.013983528679337054,3.4754588556865623e-9
80.0,-0.0019835286793372653,3.6085342094976256e-9
80.0,0.010016471320662523,3.7510449785372136e-9
80.0,0.022016471320662978,3.903560086099443e-9
80.0,0.03401647132066343,4.066630799352748e-9
80.0,0.04601647132066322,4.240771082552283e-9
80.0,0.05801647132066301,4.426432084606377e-9
80.0,0.07001647132066346,4.6239694643971745e-9
80.0,0.08201647132066392,4.833601977099187e-9
80.0,0.09401647132066349,5.055359453641232e-9
80.0,0.10601647132066327,5.289017928236893e-9
80.0,0.11801647132066373,5.534019265955115e-9
80.0,0.13001647132066418,5.7893722167671794e-9
80.0,0.14201647132066397,6.053531494550917e-9
80.0,0.15401647132066376,6.324251405284807e-9
80.0,0.16601647132066422,6.598411105034781e-9
80.0,0.17801647132066467,6.871810215847966e-9
80.0,0.19001647132066446,7.1389372138250436e-9
80.0,0.20201647132066403,7.392719798286307e-9
80.0,0.21401647132066448,7.624277959948719e-9
80.0,0.22601647132066494,7.82271835501442e-9
80.0,0.23801647132066472,7.975034133878353e-9
80.0,0.2500164713206645,8.066207222750766e-9
80.0,0.26201647132066497,8.079645981332218e-9
80.0,0.2740164713206654,7.998118691701158e-9
80.0,0.2860164713206652,7.80534027876183e-9
80.0,0.298016471320665,7.488301682748562e-9
80.0,0.31001647132066545,7.040259120829232e-9
80.0,0.3220164713206659,6.464002256025981e-9
80.0,0.3340164713206655,5.774633849307567e-9
80.0,0.34601647132066526,5.000762822613646e-9
80.0,0.3580164713206657,4.182992416521151e-9
80.0,0.3700164713206662,3.3691350970800867e-9
80.0,0.38201647132066596,2.6067392442126724e-9
80.0,0.39401647132066575,1.9348536224404146e-9
80.0,0.4060164713206662,1.3776891608948523e-9
80.0,0.41801647132066666,9.423051964981438e-10
