Voltage,Current
-0.0020000000000000018,-2.1190088608111042e-14
-0.0044000000000000705,3.867145165885983e-15
-0.007280000000000064,5.760291308190891e-15
-0.010735999999999968,-4.534732629565291e-15
-0.014883199999999874,-9.750546178967591e-15
-0.019859840000000184,-1.888726585553133e-14
-0.025831808000000178,3.3846393741015464e-15
-0.03299816960000013,-1.1480236541300728e-14
-0.041597803519999865,-5.200241394474516e-15
-0.05191736422399984,-6.941312481532691e-16
-0.06430083706880008,-1.9028647143116556e-15
-0.07916100448255992,2.22683842889712e-14
-0.09699320537907208,1.3663459378231122e-14
-0.1169932053790721,2.543192966592177e-15
-0.136993205379072,2.1794820746774944e-15
-0.1569932053790719,-1.864670883437418e-15
-0.17699320537907182,-5.867550187152137e-15
-0.19699320537907217,1.4206399775744222e-14
-0.21699320537907196,5.766829585960267e-15
-0.23699320537907198,-1.6095558357294917e-14
-0.256993205379072,4.386903913809548e-16
-0.2769932053790718,3.954032602396917e-16
-0.29699320537907203,-3.364840585962805e-14
-0.31699320537907205,-1.3738685352831995e-13
-0.33699320537907207,-4.421601095009554e-13
-0.3569932053790723,-1.5658497221012036e-12
-0.3769932053790721,-5.336766633771485e-12
-0.3969932053790721,-1.821875967087144e-11
-0.4169932053790717,-6.234043172245902e-11
-0.43699320537907194,-2.1350537650456044e-10
-0.4569932053790724,-7.317947048515379e-10
-0.47699320537907264,-2.5107392443028354e-9
-0.4969932053790722,-8.621184481196051e-9
-0.5169932053790725,-2.962007457849584e-8
-0.536993205379072,-1.0179447007879548e-7
-0.5569932053790723,-3.4972993281024336e-7
-0.5769932053790725,-1.1998562018723575e-6
-0.5969932053790721,-4.101545053597755e-6
-0.6169932053790725,-1.3907428584898888e-5
-0.6369932053790721,-4.636599036661166e-5
-0.6569932053790724,-0.00014950258682596302
-0.6769932053790726,-0.00045362401019850634
-0.6969932053790728,-0.0012496149870632025
-0.7169932053790724,-0.003037251334694895
-0.736993205379072,-0.006506492142462042
-0.7569932053790722,-0.012611134295681932
-0.7769932053790727,-0.02287841508204911
-0.7969932053790729,-0.03989061932382855
-0.8169932053790725,-0.067916378364462
-0.8369932053790721,-0.11377169861745894
-0.8569932053790723,-0.18796139772639978
-0.8769932053790725,-0.3059546439816918
