Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.018638349792053,139.09133623110807,1.2776670219344733e-7,5.4336909808306414e-5,1.9827517196164634e-8,0.012321766135994247,3.41327995171053e-7,0.010796043564586086
-1.0112649366875046,132.53569652525098,1.4277921930778351e-7,5.8748553920210346e-5,1.918365382473958e-8,0.013794060500208672,3.0231021184117517e-7,0.009898850242590905
-1.0051204257670476,127.32797534360921,1.574739564822735e-7,6.252797276445438e-5,1.851272751326501e-8,0.015058317785899356,2.7163841598192e-7,0.009150666956537786
-1.0,123.15771063249896,1.7149656059641666e-7,6.573740131494336e-5,1.78716978660622e-8,0.01612732168705171,2.4746134026607794e-7,0.008532702258006626
-0.9948795742329525,119.13558822642145,1.8738425597965547e-7,6.899322555096465e-5,1.71666347530038e-8,0.017201373951792536,2.2460556595823485e-7,0.007924395548888323
-0.989759148465905,115.2562459075893,2.05415005377173e-7,7.228928204053978e-5,1.640800868390859e-8,0.01827178679766321,2.0311461692367986e-7,0.007329904931469449
-0.9846387226988574,111.51451167439427,2.25918345160792e-7,7.562095738615878e-5,1.5606528067786247e-8,0.01932991104776405,1.830153712000478e-7,0.006753093456416381
-0.9769580840482862,106.14904207220894,2.6219111914546195e-7,8.067924986428625e-5,1.4346970098459654e-8,0.020875953459729146,1.5549350362640927e-7,0.0059284903440045495
-0.9654371260724294,98.62518378621786,3.32567049405193e-7,8.840074813917688e-5,1.2393406623572734e-8,0.023053509336049688,1.2002195655111152e-7,0.004800994202220554
-0.9481556891086441,88.41885390996333,4.926139813708177e-7,0.00010033655606515946,9.49633680865648e-9,0.025881585115972758,7.894141666024881e-8,0.003391237694612592
-0.9291050868239058,78.5008369254751,8.082449706661576e-7,0.00011414256404139792,6.58400184365929e-9,0.028305168560121677,4.785585086596368e-8,0.002234374784452565
-0.9132295849199572,71.17169629861252,1.2884937270761233e-6,0.00012624969251126203,4.567892793266148e-9,0.029823808337053673,3.074525761486567e-8,0.0015494181422468205
-0.9,65.63929889648198,1.9638149806932946e-6,0.0001368266870544029,3.2480624337728174e-9,0.030810605370832387,2.099467957798265e-8,0.0011323899897455038
-0.8867704150800428,60.57731460694883,3.057150372189173e-6,0.00014795268933580924,2.2560508119101093e-9,0.031593387581300314,1.4231299787419033e-8,0.0008228267797050114
-0.8735408301600855,55.94190612063079,4.789741148816189e-6,0.0001597513125345064,1.5547773441011086e-9,0.032209260128076116,9.61875738229839e-9,0.0005948843446903759
-0.8603112452401283,51.69375163337415,7.40755481790805e-6,0.00017235424001629668,1.0846317814489279e-9,0.03268742375237244,6.510214092432404e-9,0.0004280137902362961
-0.8451979635867095,47.26944889727334,1.1694728242388681e-5,0.00018789211715805975,7.489671344453935e-10,0.033096588322298996,4.194617649303103e-9,0.00029212927123690096
-0.8326035622088606,43.89923167915724,1.6262819579258434e-5,0.0002018757870984052,5.786914826404427e-10,0.033348462393885704,2.932483212071668e-9,0.00021146235074483822
-0.8221082277273197,41.291565297341855,2.0518412122140758e-5,0.0002143061623817647,4.869257635167896e-10,0.03350958508432986,2.1932458218885684e-9,0.00016096400042532033
