ScanRate,Voltage,Value
0.001,-0.8779835286793395,-0.106153048057606
0.001,-0.8659835286793395,-0.08782456308537877
0.001,-0.8539835286793395,-0.071500073082557
0.001,-0.8419835286793396,-0.057327214903015344
0.001,-0.8299835286793396,-0.04529332013878189
0.001,-0.8179835286793395,-0.035268304732527164
0.001,-0.8059835286793395,-0.027051224290130273
0.001,-0.7939835286793395,-0.020410181506346173
0.001,-0.7819835286793395,-0.015111941432023032
0.001,-0.7699835286793395,-0.010941036118235074
0.001,-0.7579835286793395,-0.007709448661500861
0.001,-0.7459835286793395,-0.005258196278147055
0.001,-0.7339835286793395,-0.0034524222482735286
0.001,-0.7219835286793395,-0.0021728914217742125
0.001,-0.7099835286793394,-0.0013086240276688388
0.001,-0.6979835286793394,-0.0007552422805726105
0.001,-0.6859835286793395,-0.0004195230092759862
0.001,-0.6739835286793395,-0.00022568359012968493
0.001,-0.6619835286793395,-0.00011834998953014205
0.001,-0.6499835286793395,-6.085893227555716e-5
0.001,-0.6379835286793395,-3.083175958371095e-5
0.001,-0.6259835286793395,-1.5437229252852146e-5
0.001,-0.6139835286793395,-7.649437023173315e-6
0.001,-0.6019835286793395,-3.7463119572491027e-6
0.001,-0.5899835286793395,-1.801661082452946e-6
0.001,-0.5779835286793394,-8.350096997258252e-7
0.001,-0.5659835286793394,-3.5307571118501544e-7
0.001,-0.5539835286793395,-1.0972977152981382e-7
0.001,-0.5419835286793395,1.713796651606931e-8
0.001,-0.5299835286793395,8.789852334294911e-8
0.001,-0.5179835286793395,1.323746105743236e-7
0.001,-0.5059835286793395,1.6535090192511702e-7
0.001,-0.4939835286793395,1.9424778120491268e-7
0.001,-0.48198352867933947,2.229047110865044e-7
0.001,-0.46998352867933946,2.5344230874807026e-7
0.001,-0.45798352867933945,2.871792638447987e-7
0.001,-0.44598352867933944,3.250861692304361e-7
0.001,-0.43398352867933954,3.6801406965162283e-7
0.001,-0.4219835286793395,4.168133327911929e-7
0.001,-0.4099835286793395,4.72400896344191e-7
0.001,-0.3979835286793395,5.358036304180765e-7
0.001,-0.3859835286793395,6.081920714483533e-7
0.001,-0.3739835286793395,6.909113900182176e-7
0.001,-0.3619835286793395,7.855138652546742e-7
0.001,-0.34998352867933946,8.937947751850188e-7
0.001,-0.33798352867933945,1.0178338013037131e-6
0.001,-0.32598352867933944,1.1600429420166e-6
0.001,-0.31398352867933943,1.3232229755943557e-6
0.001,-0.30198352867933953,1.5106296079421032e-6
0.001,-0.2899835286793395,1.7260517750192356e-6
0.001,-0.2779835286793395,1.973903668719644e-6
0.001,-0.2659835286793395,2.2593338959394052e-6
0.001,-0.2539835286793395,2.5883546942119584e-6
0.001,-0.24198352867933948,2.9679947722043673e-6
0.001,-0.22998352867933947,3.406480958229347e-6
0.001,-0.21798352867933946,3.913453789162737e-6
0.001,-0.20598352867933944,4.500223968520899e-6
0.001,-0.19398352867933943,5.180077184354525e-6
0.001,-0.18198352867933942,5.9686375221222746e-6
0.001,-0.1699835286793394,6.884299948995102e-6
0.001,-0.1579835286793394,7.948745832639867e-6
0.001,-0.1459835286793394,9.187557746392723e-6
0.001,-0.13398352867933938,1.0630951305095482e-5
0.001,-0.12198352867933937,1.2314647092818413e-5
0.001,-0.10998352867933958,1.4280907524123557e-5
0.001,-0.09798352867933957,1.6579767854246768e-5
0.001,-0.08598352867933956,1.9270493885509506e-5
0.001,-0.07398352867933955,2.242330165662699e-5
0.001,-0.06198352867933954,2.612137673917605e-5
0.001,-0.04998352867933953,3.0463228739393027e-5
0.001,-0.03798352867933952,3.556541183112284e-5
0.001,-0.025983528679339507,4.1565629860134094e-5
0.001,-0.013983528679339496,4.8626218888126745e-5
0.001,-0.0019835286793394857,5.693795829060948e-5
0.001,0.010016471320660525,6.67240919908091e-5
0.001,0.022016471320660536,7.824432985828612e-5
0.001,0.034016471320660546,9.179843280077245e-5
0.001,0.04601647132066056,0.00010772873549484344
0.001,0.05801647132066057,0.00012642060290643422
0.001,0.07001647132066058,0.000148299321285361
0.001,0.08201647132066059,0.0001738212627105489
0.001,0.0940164713206606,0.00020345633333458373
0.001,0.10601647132066061,0.0002376577696079316
0.001,0.11801647132066062,0.0002768144334963152
0.001,0.13001647132066063,0.0003211802319010285
0.001,0.14201647132066042,0.00037077578058926846
0.001,0.15401647132066043,0.0004252599960501619
0.001,0.16601647132066044,0.0004837753770436131
0.001,0.17801647132066045,0.000544781907684134
0.001,0.19001647132066046,0.0006059116688531376
0.001,0.20201647132066047,0.0006638978950049152
0.001,0.21401647132066048,0.0007146520537470758
0.001,0.2260164713206605,0.0007535672619113062
0.001,0.2380164713206605,0.0007760967038680479
0.001,0.2500164713206605,0.0007785749789848261
0.001,0.2620164713206605,0.0007591230485518726
0.001,0.27401647132066054,0.0007183510522907836
0.001,0.28601647132066055,0.000659537940074117
0.001,0.29801647132066056,0.0005881046849007909
0.001,0.31001647132066057,0.0005104914751768429
0.001,0.3220164713206606,0.0004328383135969673
0.001,0.3340164713206606,0.00035994899302491535
0.001,0.3460164713206606,0.0002948300326416324
0.001,0.3580164713206606,0.00023878882770851238
0.001,0.3700164713206606,0.00019186256570266058
0.001,0.38201647132066063,0.00015332109001561456
0.001,0.39401647132066064,0.00012208108664085734
0.001,0.40601647132066043,9.697981931433023e-5
0.001,0.41801647132066044,7.692498957455458e-5
0.001,0.43001647132066045,6.0959834304904294e-5
0.001,0.44201647132066046,4.827930971538964e-5
0.001,0.4540164713206605,3.822204765493789e-5
0.001,0.4660164713206605,3.0252525059047172e-5
0.001,0.4780164713206605,2.3940930158379425e-5
0.001,0.4900164713206605,1.8944155487447123e-5
0.001,0.5020164713206605,1.4989216049856775e-5
0.001,0.5140164713206605,1.1859362861242917e-5
0.001,0.5260164713206605,9.382717255150014e-6
0.001,0.5380164713206605,7.4230906705264525e-6
0.001,0.5500164713206606,5.872628284367022e-6
0.001,0.5620164713206606,4.645942238906351e-6
0.001,0.5740164713206606,3.6754459470456084e-6
0.001,0.5860164713206606,2.9076508112479914e-6
0.001,0.5980164713206606,2.3002298364394977e-6
0.001,0.6100164713206606,1.8196908253574585e-6
0.001,0.6220164713206606,1.4395338038021756e-6
0.001,0.6340164713206606,1.1387919548032854e-6
0.001,0.6460164713206606,9.008770254433718e-7
0.001,0.6580164713206604,7.126651125673313e-7
0.001,0.6700164713206604,5.637733490867689e-7
0.001,0.6820164713206605,4.459876309564855e-7
0.001,0.6940164713206605,3.528096679686886e-7
0.001,0.7060164713206605,2.7909860004818417e-7
0.001,0.7180164713206605,2.207874495655188e-7
0.001,0.7300164713206605,1.7465893883982397e-7
0.001,0.7420164713206605,1.3816784385787935e-7
0.001,0.7540164713206605,1.093006199856403e-7
0.001,0.7660164713206605,8.646456093734722e-8
0.001,0.7780164713206605,6.839965332269244e-8
0.001,0.7900164713206606,5.410897005123388e-8
0.001,0.7979835286793396,4.2803829662669244e-8
0.001,0.7859835286793396,3.385994716174597e-8
0.001,0.7739835286793396,2.6785262647591045e-8
0.001,0.7619835286793396,2.1188897405778524e-8
0.001,0.7499835286793396,1.67617595223667e-8
0.001,0.7379835286793396,1.3259640428084205e-8
0.001,0.7259835286793396,1.0489214613449839e-8
0.001,0.7139835286793396,8.297628530619152e-9
