Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.2416468463431638,2.998040256024154,5.014057100537085e-10,2.860961073946995e-8,1.1951281777982523e-11,2.3867371395494026e-7,8.693914870686995e-9,9.445002192479123e-5
-1.2336262261728492,2.9972149409421642,5.027496274228125e-10,3.2246982815163755e-8,1.4248094213318546e-11,3.148551865942996e-7,8.79312359566068e-9,0.00010010217150152011
-1.2269423760309204,2.9964922334801476,5.041403042264035e-10,3.562681930049777e-8,1.6482760900228426e-11,3.964364947785858e-7,8.87960016498273e-9,0.0001050356118590671
-1.2213725009126464,2.9958647013233106,5.055245623966877e-10,3.871245520693699e-8,1.8599678894363544e-11,4.801959922053857e-7,8.954357285369867e-9,0.00010930548504227677
-1.2167309383140847,2.9953236025141687,5.068600371691415e-10,4.1488223418875814e-8,2.0561348717770144e-11,5.632312885164146e-7,9.018536399123555e-9,0.00011297567094817859
-1.21286296948195,2.994859720900651,5.081161098894724e-10,4.3954524435056754e-8,2.2346381959592183e-11,6.431851239991707e-7,9.07332007803033e-9,0.00011611274197418704
-1.2096396621218377,2.9944639369674104,5.092731656647022e-10,4.6123209084210956e-8,2.394644957862676e-11,7.183289862127903e-7,9.119866435617944e-9,0.00011878191163086882
-1.2069535726550775,2.9941275922611807,5.103209185634941e-10,4.80136243501227e-8,2.5363002486497755e-11,7.87543214564114e-7,9.15926550894212e-9,0.00012104452892816775
-1.2047151647661107,2.993842700590867,5.112563877452106e-10,4.964944611725193e-8,2.6604258659635974e-11,8.502357763717767e-7,9.192514085729835e-9,0.0001229567024504892
-1.2028498248586383,2.9936020503823926,5.120819090602799e-10,5.105628334392377e-8,2.7682689732060092e-11,9.062345154496207e-7,9.220504399727156e-9,0.00012456870790244012
-1.2012953749357447,2.9933992330769503,5.128033930369119e-10,5.225996362784127e-8,2.8613068023594156e-11,9.556768187266291e-7,9.244022379866449e-9,0.00012592491103173632
-1.2,2.993228623802272,5.134289142912876e-10,5.3285379652213485e-8,2.941103773604195e-11,9.989105483432843e-7,9.263751944380776e-9,0.00012706400908502765
-1.1987046250642552,2.9930565528487207,5.140773315117481e-10,5.433161020101139e-8,3.023013407697565e-11,1.0440782874142063e-6,9.283598530681715e-9,0.00012821121637036966
-1.1974092501285103,2.99288300906711,5.147494396251138e-10,5.539913553098068e-8,3.107086553436436e-11,1.0912651983928706e-6,9.303559784005032e-9,0.00012936652241688894
-1.1948185002570209,2.9925314580616256,5.161680422101301e-10,5.760006216292946e-8,3.2819315896408206e-11,1.1920556407268553e-6,9.343815849493551e-9,0.00013170137324329144
-1.189637000514042,2.9918101834873525,5.19327575845093e-10,6.228020426076579e-8,3.659928239725902e-11,1.4220391651008088e-6,9.425576768943373e-9,0.00013646743772924029
-1.1792740010280842,2.9902923312972893,5.271605368122286e-10,7.28861423078476e-8,4.5420482956050425e-11,2.021309480378741e-6,9.593199572380662e-9,0.00014637704162744015
-1.1689110015421262,2.9886689191617983,5.37524565549304e-10,8.545232401667034e-8,5.619077831849926e-11,2.868058173529858e-6,9.763889599394972e-9,0.00015676389591912464
-1.1585480020561683,2.9869334762644923,5.511900336698023e-10,1.004270559945042e-7,6.926000380421897e-11,4.061145692364528e-6,9.933472591403855e-9,0.00016757604908302268
-1.1447306694082244,2.984433459883194,5.76295968561026e-10,1.251641796882871e-7,9.090488693230309e-11,6.432658231606553e-6,1.0147273544468005e-8,0.00018250665247203818
-1.1270350199720038,2.9808955989391612,6.247884660292159e-10,1.676809599972585e-7,1.269264694495242e-10,1.1499297020486458e-5,1.0369960586733079e-8,0.00020201022576579267
