Voltage,Current
-0.46998352867934146,9.474865627242439e-5
-0.457983528679341,0.00010236671837385533
-0.44598352867934055,0.00010987632913506855
-0.43398352867934087,0.00011703667577919258
-0.4219835286793411,0.0001235450252212497
-0.4099835286793406,0.00012903597390835584
-0.39798352867934017,0.0001330920828226379
-0.3859835286793405,0.00013527686997447078
-0.3739835286793407,0.00013520870272541174
-0.36198352867934025,0.0001327028690427215
-0.3499835286793398,0.00012800743116344202
-0.33798352867934,0.00012210608289786457
-0.32598352867934033,0.00011689278899789811
-0.3139835286793399,0.00011483453778907577
-0.3019835286793394,0.00011806157877235573
-0.28998352867933963,0.00012767412576010755
-0.27798352867933995,0.00014391883382148504
-0.2659835286793395,0.00016680726348720814
-0.25398352867933904,0.0001965666479651051
-0.24198352867933925,0.00023381802353983588
-0.22998352867933947,0.00027961582056522074
-0.217983528679339,0.00033545628907966687
-0.20598352867933856,0.00040329968111832047
-0.19398352867933877,0.00048561876805616885
-0.1819835286793392,0.0005854754769006804
-0.16998352867933875,0.0007066252688714907
-0.1579835286793383,0.0008536491755872839
-0.1459835286793385,0.0010321138846846555
-0.13398352867933871,0.0012487601332863022
-0.12198352867933826,0.0015117185362562024
-0.1099835286793378,0.0018307494728320543
-0.09798352867933802,0.002217499352384006
-0.08598352867933823,0.002685758978474985
-0.07398352867933777,0.003251700397845883
-0.06198352867933732,0.003934056443234764
-0.04998352867933775,0.004754192798977125
-0.03798352867933796,0.0057360078547501695
-0.02598352867933751,0.0069055849897887225
-0.013983528679337054,0.008290521900603035
-0.0019835286793372653,0.009918880817695238
0.010016471320662523,0.01181775020480942
0.022016471320662978,0.014011485730978088
0.03401647132066343,0.016519797084280557
0.04601647132066322,0.019355942513835114
0.05801647132066301,0.022525347156127182
0.07001647132066346,0.026024939178596797
0.08201647132066392,0.029843389555633506
0.09401647132066349,0.033962276351262886
0.10601647132066327,0.03835803262882785
0.11801647132066373,0.04300443716257173
0.13001647132066418,0.04787539374326495
0.14201647132066397,0.05294779991226672
0.15401647132066376,0.05820438619299739
0.16601647132066422,0.06363647023540354
0.17801647132066467,0.0692465914204549
0.19001647132066446,0.07505096347971217
0.20201647132066403,0.08108161345783772
0.21401647132066448,0.08738798627078181
0.22601647132066494,0.09403772094901419
0.23801647132066472,0.10111629482230998
0.2500164713206645,0.10872533141645141
0.26201647132066497,0.11697959456030183
0.2740164713206654,0.12600300169938614
0.2860164713206652,0.13592426741528146
0.298016471320665,0.14687289130658965
0.31001647132066545,0.15897606135390713
0.3220164713206659,0.17235672018794584
0.3340164713206655,0.1871326979652188
0.34601647132066526,0.20341659269449291
0.3580164713206657,0.2213160196430488
0.3700164713206662,0.24093391200476655
0.38201647132066596,0.26236866380408047
0.39401647132066575,0.2857140095705675
0.4060164713206662,0.31105861019486025
0.41801647132066666,0.33848535854955636
0.43001647132066645,0.36807043908234977
0.442016471320666,0.3998821809865817
0.45401647132066647,0.43397974093528857
0.4660164713206669,0.4704116423440685
0.4780164713206667,0.5092141852502181
0.4900164713206665,0.5504097243810638
0.502016471320667,0.5940047921964231
0.5140164713206674,0.6399880174066893
0.5260164713206672,0.6883277558799921
0.538016471320667,0.7389693073907748
0.5500164713206674,0.791831534605654
0.5620164713206679,0.8468026245855251
0.5740164713206675,0.9037346298515347
0.5860164713206673,0.9624362839255096
0.5980164713206677,1.0226633882821239
0.6100164713206682,1.0841057904072184
0.622016471320668,1.1463695859493248
0.6340164713206677,1.2089526489089981
0.6460164713206682,1.271210904160608
0.6580164713206686,1.3323119558666028
0.6700164713206684,1.3911720365054392
0.682016471320668,1.4463725898870257
0.6940164713206685,1.496056439647026
0.7060164713206689,1.5378159292966398
0.7180164713206687,1.568617974435405
0.7300164713206685,1.5848803051329436
0.742016471320669,1.5829177063160034
0.7540164713206694,1.560032323875735
0.7660164713206692,1.5161955297299112
0.778016471320669,1.4553312957677613
0.7900164713206694,1.3846460335430688
0.7979835286793311,1.3021436316214783
0.7859835286793313,1.1884305825648827
0.7739835286793316,1.1078613236765864
