Voltage,Current
-0.0020000000000000018,7.402850394865802e-17
-0.0044000000000000705,3.7359217514358553e-16
-0.007280000000000064,3.3193137186505576e-15
-0.010735999999999968,-3.2869863002377758e-15
-0.014883199999999874,-2.4841912775414164e-15
-0.019859840000000184,1.1829327792787265e-15
-0.025831808000000178,-2.9384546148217157e-15
-0.03299816960000013,-7.832029241333472e-15
-0.041597803519999865,-7.027518257140544e-17
-0.05191736422399984,-1.1418846250549091e-15
-0.06430083706880008,1.7035293566409605e-15
-0.07916100448255992,-3.508747397838946e-15
-0.09699320537907208,1.0747329610198504e-14
-0.1169932053790721,-2.7522887725508202e-15
-0.136993205379072,-1.0367176001212588e-14
-0.1569932053790719,3.5990473998820515e-15
-0.17699320537907182,-3.092200957990673e-15
-0.19699320537907217,-7.208653768091855e-15
-0.21699320537907196,2.619484106611068e-15
-0.23699320537907198,-1.908719085342384e-15
-0.256993205379072,-7.265052067175807e-16
-0.2769932053790718,5.594936335573068e-17
-0.29699320537907203,-2.5912436549820955e-14
-0.31699320537907205,-9.165115671678093e-14
-0.33699320537907207,-2.8379310692024336e-13
-0.3569932053790723,-9.285699484046842e-13
-0.3769932053790721,-3.0474608179324276e-12
-0.3969932053790721,-1.0058547499448096e-11
-0.4169932053790717,-3.302071395564917e-11
-0.43699320537907194,-1.085060093138047e-10
-0.4569932053790724,-3.563246096784267e-10
-0.47699320537907264,-1.1696940523983523e-9
-0.4969932053790722,-3.837891748524397e-9
-0.5169932053790725,-1.2584801495554754e-8
-0.536993205379072,-4.12336105588834e-8
-0.5569932053790723,-1.3494917900497035e-7
-0.5769932053790725,-4.40911281609156e-7
-0.5969932053790721,-1.4365204173723396e-6
-0.6169932053790725,-4.657048470706605e-6
-0.6369932053790721,-1.4959416326587276e-5
-0.6569932053790724,-4.7231152209520875e-5
-0.6769932053790726,-0.00014445471638504156
-0.6969932053790728,-0.00041800388389349595
-0.7169932053790724,-0.0011096888016849187
-0.736993205379072,-0.0026330073926265443
-0.7569932053790722,-0.005557783971585123
-0.7769932053790727,-0.010643198226343879
-0.7969932053790729,-0.019048032914512347
-0.8169932053790725,-0.032690189097470616
-0.8369932053790721,-0.05472965451022423
-0.8569932053790723,-0.09025969398971628
-0.8769932053790725,-0.1473523979864395
-0.8969932053790721,-0.23864672892212974
-0.9169932053790717,-0.38358461919722586
-0.9369932053790719,-0.6108605112431253
-0.9569932053790724,-0.9596954934445532
-0.976993205379072,-1.4774796011654503
-0.9969932053790715,-2.2107121789902546
-1.0169932053790718,-3.188092317106325
-1.036993205379072,-4.399990607227602
-1.0569932053790716,-5.7828154379251435
-1.0769932053790712,-7.214047966243483
-1.0969932053790714,-8.517399202964887
-1.1169932053790717,-9.478664270058445
-1.1369932053790712,-9.886612700205031
-1.1569932053790708,-9.626114721024017
-1.1769932053790713,-8.802975114226793
-1.1969932053790715,-7.736925364343081
-1.183006794620929,-6.046696562352881
-1.1630067946209295,-4.828416144938105
-1.143006794620929,-3.8599633110633342
-1.1230067946209288,-3.0141562243898354
-1.1030067946209292,-2.268494618209904
-1.0830067946209296,-1.6324887664706662
-1.0630067946209294,-1.1188123810609258
-1.0430067946209292,-0.7287389387698338
-1.0230067946209296,-0.44976376029856974
-1.00300679462093,-0.2611301286175485
-0.9830067946209297,-0.1407611894496726
-0.9630067946209294,-0.06929033286184157
-0.9430067946209297,-0.03077891457556649
-0.9230067946209302,-0.012359469535327518
-0.9030067946209299,-0.004561661789299352
-0.8830067946209297,-0.0015834269868568616
-0.8630067946209301,-0.0005265887767255381
-0.8430067946209305,-0.00016823625994219688
-0.8230067946209303,-4.9345116014427004e-5
-0.8030067946209299,-9.693998379851722e-6
-0.7830067946209304,4.358506711325321e-6
-0.7630067946209308,1.038617661378583e-5
-0.7430067946209304,1.4102876495630458e-5
-0.7230067946209302,1.7378715869028412e-5
-0.7030067946209306,2.0842311773877536e-5
-0.6830067946209311,2.471355752366509e-5
-0.6630067946209308,2.9062760708143735e-5
-0.6430067946209305,3.3881907735072685e-5
-0.6230067946209309,3.909076575619594e-5
-0.6030067946209313,4.451584340658828e-5
-0.5830067946209311,4.9853693858934574e-5
-0.5630067946209307,5.462362564885176e-5
-0.5430067946209312,5.811965812779041e-5
-0.5230067946209316,5.9393190141639445e-5
-0.5030067946209313,5.736410183059762e-5
-0.4830067946209311,5.13403982759758e-5
-0.4630067946209315,4.248838199912103e-5
-0.44300679462093195,3.539626948424891e-5
-0.4230067946209316,3.457407173443113e-5
-0.40300679462093136,4.014288270640654e-5
-0.3830067946209318,5.0840563531149114e-5
-0.3630067946209322,6.643670589736255e-5
-0.34300679462093187,8.778360067506933e-5
-0.3230067946209316,0.00011657769216938732
-0.30300679462093205,0.0001553415563859121
-0.2830067946209325,0.00020759639264677273
-0.26300679462093224,0.00027818481775484686
-0.2430067946209319,0.00037374629142468435
-0.2230067946209323,0.0005033771656314418
-0.20300679462093274,0.0006795263873322493
-0.1830067946209324,0.000919188975982937
-0.16300679462093215,0.00124545827709014
-0.14300679462093258,0.0016894715859664382
-0.123006794620933,0.0022927074147477866
-0.10300679462093276,0.003109429034998952
-0.08300679462093252,0.0042087759009811895
-0.06300679462093295,0.0056755690426942215
-0.043006794620933375,0.007608412903065027
-0.023006794620933135,0.01011346038317416
-0.0030067946209326735,0.013292834082370112
0.0169932053790669,0.017228697849998715
0.036993205379066474,0.021967058063460675
0.056993205379066714,0.0275077761995571
0.07699320537906695,0.03380661901567197
0.09699320537906653,0.0407909798896744
0.1169932053790661,0.04838579403668805
0.13699320537906634,0.05654338666982842
0.1569932053790668,0.06527112827289772
0.17699320537906638,0.07465196740964043
0.19699320537906595,0.08485371949133973
0.2169932053790662,0.09612403315115536
0.23699320537906643,0.10877082235015104
0.256993205379066,0.12313260717006701
0.2769932053790656,0.1395467039810024
0.2969932053790658,0.1583221661993769
0.31699320537906606,0.17971923337498938
0.33699320537906563,0.20393189964135688
0.3569932053790652,0.23106806475864256
0.37699320537906567,0.26112211175772443
0.3969932053790659,0.29393573632129505
0.4169932053790655,0.3291432581318212
0.43699320537906505,0.36609742829611897
0.4569932053790653,0.4037717469383772
0.47699320537906553,0.44063766589958586
0.4969932053790651,0.47452499937318715
0.5169932053790647,0.5025032549358096
0.5369932053790649,0.5208921885470312
0.5569932053790654,0.5256404426917988
0.576993205379065,0.5134335669298603
