Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.2047151647661107,502.2250032469165,6.636551920186185e-7,1.7918187306799936e-5,1.2633740124887714e-9,2.248890678060877e-5,1.821214856337215e-8,0.01242952889701382
-1.2028498248586383,495.49936507450184,6.550094044393107e-7,1.8162687378016546e-5,1.2975167634165046e-9,2.3657112870565464e-5,1.8420432301334513e-8,0.012428301676420596
-1.2012953749357447,489.9686394041188,6.479067713602752e-7,1.836884285752475e-5,1.3266297145959412e-9,2.46765824726727e-5,1.8595666196811264e-8,0.01242723108815474
-1.2,485.41041055847245,6.420581214073527e-7,1.854232792818364e-5,1.351357898474694e-9,2.555943140074713e-5,1.874284991178975e-8,0.012426304259978883
-1.1987046250642552,480.8977596977499,6.362727083669779e-7,1.8717363234654696e-5,1.3765179344378314e-9,2.6473685012848456e-5,1.8891083470627536e-8,0.012425344746293466
-1.1974092501285103,476.43020380341113,6.305499877660867e-7,1.8893962962720418e-5,1.4021164032023907e-9,2.74204513898574e-5,1.9040365925594506e-8,0.012424351415299718
-1.1948185002570209,467.62847159445477,6.192904924582606e-7,1.9251913360487912e-5,1.4546552583688788e-9,2.9416149059591314e-5,1.9342071708586853e-8,0.012422258583605498
-1.189637000514042,450.5454817021658,5.975008833513938e-7,1.9987232606297423e-5,1.565290116445485e-9,3.385090266373491e-5,1.995798146843901e-8,0.012417612960923327
-1.1792740010280842,418.3612916229593,5.567316905163513e-7,2.1539040903121444e-5,1.8103453880320362e-9,4.4810094584822375e-5,2.123884598143526e-8,0.012406162307756551
-1.1689110015421262,388.6400440337629,5.195258694147407e-7,2.3206298858232996e-5,2.0901625754620587e-9,5.9284100947452e-5,2.2581849836858022e-8,0.012391104074577391
-1.1585480020561683,361.18242524962005,4.856961480657312e-7,2.4998688442054e-5,2.4084317116777097e-9,7.838253941849232e-5,2.3980264701275516e-8,0.012371347229089462
-1.1447306694082244,327.78033656248226,4.455886701522467e-7,2.76025998605838e-5,2.89866693805284e-9,0.00011360684946470513,2.5911304948019392e-8,0.012335239574206062
