Pressure,Voltage,Value
0.1,-1.1860164713206587,-1.4789978656900402
0.1,-1.1980164713206585,-1.4687435722950302
0.1,-1.1899835286793419,-1.4384810915186939
0.1,-1.1779835286793414,-1.414500547709999
0.1,-1.1659835286793416,-1.3928185269148519
0.1,-1.1539835286793418,-1.3686203264238381
0.1,-1.1419835286793414,-1.3393259775052118
0.1,-1.1299835286793416,-1.302796397329275
0.1,-1.117983528679342,-1.2571256318944475
0.1,-1.1059835286793422,-1.2007498207111285
0.1,-1.0939835286793425,-1.132711723083396
0.1,-1.081983528679342,-1.0529843649570256
0.1,-1.0699835286793422,-0.9627299148108849
0.1,-1.0579835286793424,-0.8643601318300557
0.1,-1.045983528679342,-0.7613167451071673
0.1,-1.0339835286793422,-0.6575975277303693
0.1,-1.0219835286793426,-0.5571603521416385
0.1,-1.0099835286793428,-0.4633801142088947
0.1,-0.997983528679343,-0.3786937142756912
0.1,-0.9859835286793426,-0.3044810807004453
0.1,-0.9739835286793429,-0.24114823745206176
0.1,-0.9619835286793431,-0.1883345991316659
0.1,-0.9499835286793427,-0.1451634740806115
0.1,-0.937983528679343,-0.1104761812724064
0.1,-0.9259835286793432,-0.08301806440197507
0.1,-0.9139835286793434,-0.061567537941153765
0.1,-0.9019835286793436,-0.04501327566413152
0.1,-0.8899835286793432,-0.032390715201529766
0.1,-0.8779835286793435,-0.02288995916895243
0.1,-0.8659835286793438,-0.015845610159539683
0.1,-0.8539835286793434,-0.01071697977412576
0.1,-0.8419835286793436,-0.007065339105288209
0.1,-0.8299835286793438,-0.004533331404318926
0.1,-0.817983528679344,-0.0028296951603107127
0.1,-0.8059835286793443,-0.001719772719285415
0.1,-0.7939835286793439,-0.001019756374063384
0.1,-0.7819835286793434,-0.000591659109363771
0.1,-0.7699835286793437,-0.0003370031796871419
0.1,-0.7579835286793439,-0.0001890699835458567
0.1,-0.7459835286793435,-0.00010479531446400113
0.1,-0.733983528679343,-5.752829637099438e-5
0.1,-0.7219835286793432,-3.133879384592386e-5
0.1,-0.7099835286793434,-1.696419060383268e-5
0.1,-0.6979835286793431,-9.13241735662044e-6
0.1,-0.6859835286793426,-4.890765481284337e-6
0.1,-0.6739835286793429,-2.6052775139671553e-6
0.1,-0.6619835286793431,-1.37975674841344e-6
0.1,-0.6499835286793426,-7.258902878990456e-7
0.1,-0.6379835286793422,-3.789537880671044e-7
0.1,-0.6259835286793425,-1.9603748789347443e-7
0.1,-0.6139835286793427,-1.0029873800144739e-7
0.1,-0.6019835286793422,-5.059890096326655e-8
0.1,-0.5899835286793418,-2.5029309123385252e-8
0.1,-0.577983528679342,-1.1998745594080178e-8
0.1,-0.5659835286793423,-5.4225504565265185e-9
0.1,-0.5539835286793419,-2.136067528198054e-9
0.1,-0.5419835286793414,-5.094784073450198e-10
0.1,-0.5299835286793416,2.8794996325951156e-10
0.1,-0.5179835286793419,6.752846233873077e-10
0.1,-0.5059835286793415,8.618920618393476e-10
0.1,-0.49398352867934103,9.513908969623182e-10
0.1,-0.48198352867934124,9.94728168353342e-10
0.1,-0.46998352867934146,1.0164311480366038e-9
0.1,-0.457983528679341,1.028610544854772e-9
0.1,-0.44598352867934055,1.036774824318423e-9
0.1,-0.43398352867934087,1.043697162944969e-9
0.1,-0.4219835286793411,1.0505467695196256e-9
0.1,-0.4099835286793406,1.0578932216099206e-9
0.1,-0.39798352867934017,1.0659675389083385e-9
0.1,-0.3859835286793405,1.0748210128550651e-9
0.1,-0.3739835286793407,1.0844765518888426e-9
0.1,-0.36198352867934025,1.095074095424083e-9
0.1,-0.3499835286793398,1.1064715182413517e-9
0.1,-0.33798352867934,1.1187766561924727e-9
0.1,-0.32598352867934033,1.1319988249904161e-9
0.1,-0.3139835286793399,1.1460910999946335e-9
0.1,-0.3019835286793394,1.1612148774436504e-9
0.1,-0.28998352867933963,1.1773518543328908e-9
0.1,-0.27798352867933995,1.194532222575741e-9
0.1,-0.2659835286793395,1.212873146485382e-9
0.1,-0.25398352867933904,1.232400140732642e-9
0.1,-0.24198352867933925,1.2531894909027079e-9
0.1,-0.22998352867933947,1.2753029596709218e-9
0.1,-0.217983528679339,1.2989922624880915e-9
0.1,-0.20598352867933856,1.3241379274023462e-9
0.1,-0.19398352867933877,1.3509628970615502e-9
0.1,-0.1819835286793392,1.3795400816235451e-9
0.1,-0.16998352867933875,1.409973080593618e-9
0.1,-0.1579835286793383,1.442526056911222e-9
0.1,-0.1459835286793385,1.4772508611977486e-9
0.1,-0.13398352867933871,1.5143015332220358e-9
0.1,-0.12198352867933826,1.5537944864532224e-9
0.1,-0.1099835286793378,1.5960286244859816e-9
0.1,-0.09798352867933802,1.641110643942085e-9
0.1,-0.08598352867933823,1.689304318491801e-9
