Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.0631340636745406,2.9644098569849575,1.2349659444431953e-9,5.355113428886131e-7,3.409756951963311e-10,8.827626411893788e-5,9.98099675426198e-9,0.0002554056620242856
-1.0508454182327207,2.96042390068115,1.4999798914576241e-9,6.767087112164545e-7,3.8448968237619646e-10,0.0001235169644055208,9.433310987074374e-9,0.00025614771939390385
-1.038104160388061,2.955969862094348,1.877939187070618e-9,8.583817302494189e-7,4.231540263514769e-10,0.0001716428536972875,8.724739716757882e-9,0.00025201688265848746
-1.0274864455175112,2.951992599792315,2.304056397723251e-9,1.040263189801628e-6,4.4755366412034947e-10,0.0002220436391463733,8.042287400039676e-9,0.00024450591089552313
-1.018638349792053,2.948483851950099,2.763562125676227e-9,1.2145527763855853e-6,4.610152991037285e-10,0.00027173265533410817,7.4252419562791434e-9,0.00023544709361852115
-1.0112649366875046,2.945419192054573,3.240432368448048e-9,1.3763044480504077e-6,4.669135347069799e-10,0.0003185884456311467,6.888290034160106e-9,0.00022608101630707377
-1.0051204257670476,2.9427643174852522,3.719228278102527e-9,1.5229429919333084e-6,4.679885920788214e-10,0.00036136394383908395,6.4318422686662035e-9,0.00021714269838113672
-1.0,2.940479911826771,4.1864816129566534e-9,1.6535898884802142e-6,4.662195887924966e-10,0.000399508303351181,6.0492667447623725e-9,0.00020900585245807706
-0.9948795742329525,2.938128555935902,4.727247084084334e-9,1.792112189327847e-6,4.620857336131725e-10,0.00043981051386078726,5.6678779091124034e-9,0.00020033639290349174
-0.989759148465905,2.9357088651641123,5.354487930545709e-9,1.9387208298675958e-6,4.5568312956886e-10,0.0004821338119397833,5.290550285188254e-9,0.00019123082742184824
-0.9846387226988574,2.933219458904991,6.083791798461419e-9,2.0936637975176056e-6,4.4714069856578254e-10,0.0005263168533296205,4.919980814980782e-9,0.0001817915983022018
-0.9769580840482862,2.9293516073153536,7.411442684206737e-9,2.3423622333555467e-6,4.3065590635669614e-10,0.0005956808218851842,4.382105067410193e-9,0.0001672376424635405
-0.9654371260724294,2.9232395601111945,1.0102201249060605e-8,2.754582642893462e-6,3.9883300264347587e-10,0.0007053784310376693,3.6290703618059968e-9,0.000145207294644957
-0.9481556891086441,2.913340696133451,1.6638081552147766e-8,3.472297227755548e-6,3.39082766483334e-10,0.0008784412778132496,2.650055696290383e-9,0.00011375449727448737
-0.9291050868239058,2.901348118202856,3.0612165341630536e-8,4.427489017546029e-6,2.634183797497282e-10,0.0010755530794573423,1.7995208026908523e-9,8.389175674067315e-5
-0.9132295849199572,2.890426809044176,5.363711450280925e-8,5.378939144689546e-6,2.0061287245566787e-10,0.0012436808920399441,1.2682990222611224e-9,6.383509481449683e-5
-0.9,2.8806388909078393,8.836753359210782e-8,6.297927308739699e-6,1.5402192030484464e-10,0.0013872887879102123,9.343903504597609e-10,5.037019650269352e-5
-0.8867704150800428,2.870191410926766,1.4857438150033696e-7,7.35083060321692e-6,1.1541226475773823e-10,0.0015348775897693252,6.826688069982971e-10,3.948828152963231e-5
-0.8735408301600855,2.859050801548842,2.5120033560045443e-7,8.559915361072651e-6,8.572783031424796e-11,0.0016871136829064086,4.969365047112509e-10,3.077894995835631e-5
-0.8603112452401283,2.8471830350405267,4.1890846019299297e-7,9.951362379875565e-6,6.439913502851111e-11,0.0018445545895374896,3.620630423767431e-10,2.385633900847235e-5
-0.8451979635867095,2.8326913765857036,7.201124396133147e-7,1.1802162614160262e-5,4.8338008549934265e-11,0.002031501447196921,2.5370595578646355e-10,1.7710002860446243e-5
-0.8326035622088606,2.8198180232221595,1.0740876226777646e-6,1.3591057513437332e-5,4.000161687740779e-11,0.0021937412605042136,1.9021644157130258e-10,1.3738186921551135e-5
-0.8221082277273197,2.8085132279018263,1.435734293965513e-6,1.527694105058464e-5,3.561854908255383e-11,0.002333921693346664,1.5082233667544457e-10,1.1071635904896077e-5
-0.8133621156593691,2.7986781883884295,1.77184599588669e-6,1.6832422373086194e-5,3.33392123391722e-11,0.0024545058741904996,1.2516675793235588e-10,9.21993585717102e-6
-0.8060736889360769,2.790186644336507,2.066029475237669e-6,1.8242621505719355e-5,3.222207518035501e-11,0.0025577886599756007,1.0777492600519651e-10,7.89587363347664e-6
-0.8,2.782900455900082,2.3143899590275014e-6,1.9502731544863247e-5,3.1762055758687834e-11,0.0026459015977638857,9.558783925593019e-11,6.92511689897691e-6
-0.7939263110639232,2.775419809035165,2.560463505612281e-6,2.0844974417666413e-5,3.168795295909959e-11,0.0027359521346187955,8.519054213290725e-11,6.061077814554487e-6
-0.7878526221278462,2.767741308391151,2.7998048556238756e-6,2.2274203453796888e-5,3.19714342692327e-11,0.002828012271643315,7.634079190650474e-11,5.292125558690177e-6
-0.7817789331917693,2.759861577638119,3.0286217141862116e-6,2.3795524200575425e-5,3.259333944071505e-11,0.0029221513174233996,6.883303998456575e-11,4.6078431129148505e-6
-0.7757052442556923,2.7517772632782678,3.243900363240223e-6,2.5414308679888505e-5,3.354248047259743e-11,0.003018435697579782,6.249322273875804e-11,3.998953810329428e-6
-0.7676069923409231,2.740674190725342,3.506178083774855e-6,2.7734110953029563e-5,3.531076697892838e-11,0.0031502612636243247,5.5606308319112804e-11,3.290339537593687e-6
-0.7568093231212308,2.7252816746982313,3.807302067952746e-6,3.1137121801187805e-5,3.8578467489689654e-11,0.003332380385113301,4.876730116806882e-11,2.5030186790613892e-6
-0.744471785716187,2.706849454376552,4.081330847028695e-6,3.5502495504971005e-5,4.3670730590649044e-11,0.00354972059939727,4.364652613308961e-11,1.787144567942433e-6
-0.7341905045453171,2.690782977389726,4.254746239987884e-6,3.9570277508934874e-5,4.9148147393048254e-11,0.0037386619766309054,4.120691250826471e-11,1.3157970051402185e-6
-0.7256227702362589,2.6768923017330604,4.364071156666688e-6,4.3287857467447965e-5,5.4685069658055256e-11,0.0039017187388502073,4.027585746360368e-11,9.978881190965264e-7
-0.718482991645377,2.6649617320178547,4.432984685275869e-6,4.66316941127555e-5,6.005808714644555e-11,0.004041585305690274,4.0194066116211535e-11,7.792789662502433e-7
-0.7125331761529754,2.654769441687627,4.476489751683108e-6,4.960020750638709e-5,6.511844990954184e-11,0.004160960572168121,4.057430526503601e-11,6.262686878058514e-7
-0.7075749965759741,2.6461001148356367,4.504009003851534e-6,5.220720854742946e-5,6.977569157922653e-11,0.0042624274401337385,4.118510573123126e-11,5.172956713987277e-7
-0.7034431802618064,2.638752475966383,4.521442309496864e-6,5.4476385282634936e-5,7.398442458496088e-11,0.0043483800675276265,4.18886026365588e-11,4.38337569047014e-7
-0.7,2.632543237189558,4.53248631260082e-6,5.643699063075003e-5,7.773260593306685e-11,0.004420986894661136,4.260446409083518e-11,3.8016191773890115e-7
-0.6965568197381935,2.626255119311244,4.540632391257237e-6,5.846294295534277e-5,8.17108744142672e-11,0.0044944918657091985,4.3433858400667486e-11,3.2841764061725354e-7
-0.693113639476387,2.6198876538744984,4.546130451476759e-6,6.055622055084836e-5,8.592998835150771e-11,0.004568901989227245,4.437281955953983e-11,2.826300760837631e-7
-0.6862272789527742,2.606912853011898,4.550152327745269e-6,6.495293377204036e-5,9.513564960324056e-11,0.004720465219384707,4.6564067514836096e-11,2.0701785841001725e-7
-0.6793409184291613,2.593615277589624,4.546393282623648e-6,6.964405236010455e-5,1.0544355965246807e-10,0.0048757303130330205,4.914903685705419e-11,1.4956871070053245e-7
