ScanRate,Voltage,Value
0.001,-0.9220164713206604,-0.9387082123098273
0.001,-0.9340164713206605,-1.2368830750318356
0.001,-0.9460164713206605,-1.6138417577281072
0.001,-0.9580164713206605,-2.0782667211905994
0.001,-0.9700164713206605,-2.633080871604042
0.001,-0.9820164713206605,-3.2731214366647894
0.001,-0.9940164713206605,-3.983842490499649
0.001,-1.0060164713206605,-4.741971989081618
0.001,-1.0180164713206605,-5.518322426665792
0.001,-1.0300164713206605,-6.282062213591203
0.001,-1.0420164713206606,-7.005164652049242
0.001,-1.0540164713206603,-7.665794172980346
0.001,-1.0660164713206604,-8.249964463205252
0.001,-1.0780164713206604,-8.751505977667755
0.001,-1.0900164713206604,-9.170849700312273
0.001,-1.1020164713206604,-9.513257409886249
0.001,-1.1140164713206604,-9.78700443108749
0.001,-1.1260164713206604,-10.001811582189262
0.001,-1.1380164713206604,-10.167645112249584
0.001,-1.1500164713206604,-10.293895274813076
0.001,-1.1620164713206604,-10.388891362136512
0.001,-1.1740164713206604,-10.459687228937929
0.001,-1.1860164713206605,-10.512042170594846
0.001,-1.1980164713206605,-10.550524265194609
0.001,-1.1899835286793394,-10.518323397009638
0.001,-1.1779835286793394,-10.466453573952675
0.001,-1.1659835286793394,-10.39801196040451
0.001,-1.1539835286793394,-10.3062042353771
0.001,-1.1419835286793396,-10.184138167360317
0.001,-1.1299835286793396,-10.023717404935063
0.001,-1.1179835286793396,-9.815807182026315
0.001,-1.1059835286793396,-9.55070337754224
0.001,-1.0939835286793396,-9.218927541302842
0.001,-1.0819835286793396,-8.81237591077328
0.001,-1.0699835286793395,-8.325796678320314
0.001,-1.0579835286793395,-7.758470630287516
0.001,-1.0459835286793395,-7.115819709874941
0.001,-1.0339835286793395,-6.4105028190705315
0.001,-1.0219835286793395,-5.662474243952764
0.001,-1.0099835286793395,-4.8975964756421
0.001,-0.9979835286793395,-4.144772309596646
0.001,-0.9859835286793395,-3.4320987329117374
0.001,-0.9739835286793395,-2.7830009803550566
0.001,-0.9619835286793395,-2.2134048104749438
0.001,-0.9499835286793394,-1.7306439346095663
0.001,-0.9379835286793394,-1.3341479832221141
0.001,-0.9259835286793394,-1.0173244491188773
0.001,-0.9139835286793395,-0.7696845049535175
0.001,-0.9019835286793395,-0.5790202651353944
0.001,-0.8899835286793395,-0.4336075699501913
0.001,-0.8779835286793395,-0.3233806809457353
0.001,-0.8659835286793395,-0.2402091067953378
0.001,-0.8539835286793395,-0.17772066537512723
0.001,-0.8419835286793396,-0.13097065863872115
0.001,-0.8299835286793396,-0.0961329133825661
0.001,-0.8179835286793395,-0.07025841434441395
0.001,-0.8059835286793395,-0.051089606061662664
0.001,-0.7939835286793395,-0.03691312264379193
0.001,-0.7819835286793395,-0.02644077520569374
0.001,-0.7699835286793395,-0.018713547017502205
0.001,-0.7579835286793395,-0.013025012725214844
0.001,-0.7459835286793395,-0.008860520178263984
0.001,-0.7339835286793395,-0.005847959041406279
0.001,-0.7219835286793395,-0.0037161839702506147
0.001,-0.7099835286793394,-0.0022594445222859512
0.001,-0.6979835286793394,-0.0013103334167079731
0.001,-0.6859835286793395,-0.0007257935118809974
0.001,-0.6739835286793395,-0.00038603386920146323
0.001,-0.6619835286793395,-0.00019868489272875236
0.001,-0.6499835286793395,-9.975476405858412e-5
0.001,-0.6379835286793395,-4.920410225183136e-5
0.001,-0.6259835286793395,-2.397581240476821e-5
0.001,-0.6139835286793395,-1.1587889677874723e-5
0.001,-0.6019835286793395,-5.570796075040107e-6
0.001,-0.5899835286793395,-2.6689500634854862e-6
0.001,-0.5779835286793394,-1.2759260934777088e-6
0.001,-0.5659835286793394,-6.091668431724383e-7
0.001,-0.5539835286793395,-2.906107155648746e-7
