Pressure,Voltage,Value
0.1,0.06598352867934665,0.0033771295189765566
0.1,0.05398352867934764,0.002812261382084816
0.1,0.04198352867934718,0.00233502767699165
0.1,0.03148764650950964,0.0019805732216361706
0.1,0.020991764339673535,0.0016770723623759484
0.1,0.010495882169837545,0.001418010287778361
0.1,0.0,0.0011974789825982156
0.2,-0.0012000000000000899,-7.312044996399852e-15
0.2,-0.0025199999999998557,3.461161785186337e-14
0.2,-0.003972000000000309,6.79759251645333e-14
0.2,-0.005569200000000052,-1.0758003618574533e-13
0.2,-0.0073261199999997695,-1.808553266852456e-14
0.2,-0.009258731999999936,-2.3277884836526477e-14
0.2,-0.011384605199999953,-1.2709466011519886e-14
0.2,-0.013723065720000038,1.1377745521164265e-13
0.2,-0.016295372292000065,4.3783977353482464e-14
0.2,-0.01912490952120005,3.381788600728531e-14
0.2,-0.022237400473320124,-4.393447266048132e-14
0.2,-0.025661140520652048,6.19152791633232e-14
0.2,-0.02942725457271711,-3.137519628472734e-14
0.2,-0.0335699800299889,1.6276138594520836e-14
0.2,-0.038126978032988035,-3.024273619043778e-14
0.2,-0.04313967583628653,-2.3279229352877268e-15
0.2,-0.04865364341991518,-1.7567916159991838e-14
0.2,-0.05471900776190708,1.543470459348257e-15
0.2,-0.06139090853809748,-7.683199623864877e-14
0.2,-0.06872999939190727,7.685594336792253e-14
0.2,-0.07680299933109824,2.4361029293697933e-14
0.2,-0.08568329926420759,6.022184607729002e-14
0.2,-0.09545162919062877,-1.190738752967256e-13
0.2,-0.10619679210969157,1.8912709376524367e-14
0.2,-0.11801647132066084,5.932218893551338e-14
0.2,-0.13001647132066052,5.5084342688146583e-14
0.2,-0.14201647132066064,2.7896707860268673e-14
0.2,-0.15401647132066076,-6.105257273956768e-14
0.2,-0.16601647132066044,3.0548061082823086e-15
0.2,-0.17801647132066056,2.2608808978891593e-15
0.2,-0.19001647132066068,-2.2533796806028182e-14
0.2,-0.2020164713206607,1.3715152237569403e-13
0.2,-0.21401647132066093,-5.929130210480214e-14
0.2,-0.22601647132066072,-6.083656149447821e-14
0.2,-0.23801647132066073,-1.1883848094760332e-13
0.2,-0.25001647132066074,2.6712460636111296e-15
0.2,-0.2620164713206605,-1.7211621847302654e-14
0.2,-0.27401647132066076,8.41395401689517e-14
0.2,-0.28601647132066077,-1.3222005185811368e-14
0.2,-0.2980164713206608,1.4995000026528136e-14
0.2,-0.310016471320661,1.572309795744595e-14
0.2,-0.3220164713206608,-4.2578634075972475e-15
0.2,-0.3340164713206608,4.035021023457298e-14
0.2,-0.3460164713206608,5.05090371595882e-14
0.2,-0.3580164713206606,-3.331816345871602e-14
0.2,-0.37001647132066084,-1.1208019118839737e-13
0.2,-0.38201647132066086,-3.1437915810825533e-13
0.2,-0.39401647132066087,-6.9960475773773e-13
