ScanRate,Voltage,Value
0.001,0.5380164713206605,7.609501655179078e-6
0.001,0.5500164713206606,6.020495155085401e-6
0.001,0.5620164713206606,4.763181908627035e-6
0.001,0.5740164713206606,3.768367449272088e-6
0.001,0.5860164713206606,2.981275381939988e-6
0.001,0.5980164713206606,2.358549713910195e-6
0.001,0.6100164713206606,1.8658774088421557e-6
0.001,0.6220164713206606,1.47610468079836e-6
0.001,0.6340164713206606,1.167744668443905e-6
0.001,0.6460164713206606,9.237955841755671e-7
0.001,0.6580164713206604,7.308051452880636e-7
0.001,0.6700164713206604,5.781298852834989e-7
0.001,0.6820164713206605,4.573489564369467e-7
0.001,0.6940164713206605,3.6180011304634584e-7
0.001,0.7060164713206605,2.862125025064059e-7
0.001,0.7180164713206605,2.2641627812798783e-7
0.001,0.7300164713206605,1.7911251081081064e-7
0.001,0.7420164713206605,1.4169136498570878e-7
0.001,0.7540164713206605,1.1208834199298335e-7
0.001,0.7660164713206605,8.867011770115032e-8
0.001,0.7780164713206605,7.014449616602721e-8
0.001,0.7900164713206606,5.548942893724135e-8
0.001,0.7979835286793396,4.389580939491646e-8
0.001,0.7859835286793396,3.472344916854424e-8
0.001,0.7739835286793396,2.7468282443967623e-8
0.001,0.7619835286793396,2.1729147926675484e-8
0.001,0.7499835286793396,1.718913283112302e-8
0.001,0.7379835286793396,1.3597724312132182e-8
0.001,0.7259835286793396,1.0756639359303259e-8
0.001,0.7139835286793396,8.509181810902474e-9
0.001,0.7019835286793396,6.731260315777164e-9
0.001,0.6899835286793395,5.32482692695449e-9
0.001,0.6779835286793396,4.212241618913869e-9
0.001,0.6659835286793396,3.332121121276701e-9
0.001,0.6539835286793396,2.6358373848448363e-9
0.001,0.6419835286793396,2.0850644146047873e-9
0.001,0.6299835286793396,1.6493538923378002e-9
0.001,0.6179835286793396,1.3047076549405883e-9
0.001,0.6059835286793396,1.0320044711162958e-9
0.001,0.5939835286793396,8.163254150478479e-10
0.001,0.5819835286793396,6.45704822203289e-10
0.001,0.5699835286793395,5.107196665807171e-10
0.001,0.5579835286793395,4.039626143065485e-10
0.001,0.5459835286793395,3.1948664996029266e-10
0.001,0.5339835286793395,2.526713945254191e-10
0.001,0.5219835286793395,1.99826478752655e-10
0.001,0.5099835286793396,1.5800814819685833e-10
0.001,0.4979835286793396,1.249488234196507e-10
0.001,0.4859835286793396,9.874637032927425e-11
0.001,0.47398352867933957,7.806584525194062e-11
0.001,0.46198352867933956,6.168883173741973e-11
0.001,0.4499835286793396,4.873532305483368e-11
0.001,0.4379835286793396,3.8490964612630294e-11
0.001,0.4259835286793396,3.040043890733808e-11
0.001,0.4139835286793396,2.3953794021161372e-11
0.001,0.40198352867933956,1.8896352387192764e-11
0.001,0.38998352867933955,1.489565323226385e-11
0.001,0.3779835286793396,1.1741079806299917e-11
0.001,0.3659835286793396,9.251951194934285e-12
0.001,0.3539835286793396,7.242492921296986e-12
0.001,0.34198352867933957,5.6644204540257625e-12
0.001,0.32998352867933956,4.427293802064471e-12
0.001,0.3179835286793396,3.4579994697952626e-12
0.001,0.3059835286793396,2.6976133936839197e-12
0.001,0.2939835286793395,2.0812831064801462e-12
0.001,0.2819835286793396,1.5971652977550133e-12
0.001,0.2699835286793396,1.2290189639932288e-12
0.001,0.2579835286793396,9.638503179828439e-13
0.001,0.2459835286793396,7.252666256328253e-13
0.001,0.23398352867933958,5.664488918719616e-13
0.001,0.22198352867933957,4.088620847585406e-13
0.001,0.20998352867933956,3.3613960135227106e-13
0.001,0.19798352867933955,2.5774316434977323e-13
0.001,0.18598352867933954,1.891434250058873e-13
0.001,0.17398352867933953,1.2630212006670512e-13
0.001,0.16198352867933963,8.479723882560483e-14
0.001,0.14998352867933962,5.6712476444449764e-14
0.001,0.1379835286793396,7.153776779172597e-14
0.001,0.1259835286793396,2.6619968153072713e-14
0.001,0.11398352867933959,3.3239864495301975e-14
0.001,0.10198352867933957,3.688751209753e-14
0.001,0.08998352867933956,1.2304527791622202e-14
0.001,0.07798352867933955,-1.9466847485168258e-15
0.001,0.06598352867933954,3.648733602698128e-14
0.001,0.05398352867933953,7.593794897971287e-15
0.001,0.04198352867933952,1.021559892152352e-14
0.001,0.03148764650950486,1.0845733495022154e-14
0.001,0.02361573488212887,7.138932765407228e-15
0.001,0.017711801161596652,-7.148872343867958e-15
0.001,0.011807867441064435,3.266431073951171e-15
0.001,0.005903933720532217,-1.1721330154260125e-14
0.001,0.0,-1.058498641121349e-14
0.005,-0.0011999999999999789,1.430838608471535e-14
0.005,-0.0025200000000000777,-7.11684452220999e-15
0.005,-0.0039719999999999756,6.9206812649369685e-15
0.005,-0.00556919999999983,-1.0603164679982139e-14
0.005,-0.0073261200000001026,8.515040365400844e-15
0.005,-0.009258732000000047,-7.328300310540317e-16
0.005,-0.01138460519999962,3.5570541859856175e-15
0.005,-0.01372306572000015,5.761826204378248e-16
0.005,-0.01629537229199962,1.3711571526571025e-15
0.005,-0.01912490952119983,-1.4717831982458102e-14
0.005,-0.022237400473320013,-1.0412034577668537e-14
0.005,-0.025661140520651826,2.6568990936443338e-14
0.005,-0.029427254572717,-6.881933652862306e-15
0.005,-0.03356998002998923,1.9006727016422054e-14
0.005,-0.03812697803298759,1.4584158934962166e-15
0.005,-0.04313967583628653,-9.486719643040246e-15
0.005,-0.04865364341991496,1.7363512300839215e-14
0.005,-0.05471900776190686,9.903712911094637e-15
0.005,-0.06139090853809759,8.153926282561228e-15
0.005,-0.06872999939190716,-1.1121861174547059e-14
0.005,-0.0768029993310978,1.3695764493179226e-15
0.005,-0.08568329926420803,1.1555247860927923e-14
0.005,-0.09545162919062877,4.564795237721723e-15
0.005,-0.10619679210969135,3.167646238903845e-14
0.005,-0.11801647132066073,-1.8496016586908425e-14
0.005,-0.13001647132066063,-2.1055239455585104e-15
0.005,-0.14201647132066053,-1.5940600168050504e-14
0.005,-0.15401647132066043,-2.4448443422612346e-14
0.005,-0.16601647132066089,-9.565967806180283e-15
0.005,-0.17801647132066023,2.3311944586068708e-15
0.005,-0.19001647132066068,4.491807806196637e-15
0.005,-0.20201647132066047,2.3562475663289703e-15
0.005,-0.21401647132066048,-1.1123102959105331e-14
0.005,-0.22601647132066094,7.374760985168502e-15
0.005,-0.23801647132066028,5.78859789746924e-15
0.005,-0.25001647132066074,-4.926288718464894e-15
0.005,-0.2620164713206605,-2.8493057371209876e-14
0.005,-0.27401647132066054,8.213752026766562e-15
0.005,-0.2860164713206603,-3.412287218859966e-14
0.005,-0.2980164713206601,-4.083650265288342e-14
0.005,-0.31001647132066057,-1.051155873621034e-13
0.005,-0.3220164713206606,-2.1367231870862793e-13
0.005,-0.33401647132066037,-4.084703899983922e-13
0.005,-0.3460164713206608,-8.539180539665429e-13
0.005,-0.35801647132066017,-1.80272176459936e-12
0.005,-0.3700164713206606,-3.7650286916508386e-12
0.005,-0.38201647132066063,-7.824086745923346e-12
0.005,-0.3940164713206604,-1.6352470665152217e-11
0.005,-0.4060164713206609,-3.4147508888813674e-11
0.005,-0.4180164713206609,-7.140294881544054e-11
0.005,-0.4300164713206607,-1.4944548579326035e-10
0.005,-0.44201647132066113,-3.128735305712472e-10
0.005,-0.4540164713206605,-6.552136223077095e-10
0.005,-0.46601647132066093,-1.3726581300964435e-9
0.005,-0.4780164713206607,-2.876502165398882e-9
0.005,-0.49001647132066073,-6.029628060212941e-9
0.005,-0.5020164713206612,-1.2642179380291968e-8
0.005,-0.514016471320661,-2.651164747409257e-8
0.005,-0.526016471320661,-5.5603986728517733e-8
0.005,-0.5380164713206614,-1.1662374822315293e-7
0.005,-0.5500164713206606,-2.4457936663748294e-7
0.005,-0.562016471320661,-5.127592631802014e-7
0.005,-0.574016471320661,-1.0743140293463048e-6
0.005,-0.5860164713206608,-2.2483549580190585e-6
0.005,-0.5980164713206613,-4.696750316525787e-6
0.005,-0.6100164713206613,-9.78244327309522e-6
0.005,-0.6220164713206611,-2.028093288043204e-5
0.005,-0.6340164713206615,-4.174830807380319e-5
0.005,-0.6460164713206609,-8.502211592153443e-5
0.005,-0.6580164713206613,-0.0001704423826524737
0.005,-0.6700164713206613,-0.000334120239500947
0.005,-0.6820164713206611,-0.0006354553337997657
0.005,-0.6940164713206616,-0.0011631152730066272
0.005,-0.7060164713206614,-0.0020358261402551726
0.005,-0.7180164713206614,-0.0033980319402452893
0.005,-0.7300164713206612,-0.005417677850219888
0.005,-0.7420164713206612,-0.008295519317428555
0.005,-0.7540164713206616,-0.012288508974821125
0.005,-0.7660164713206614,-0.017742569317027918
0.005,-0.7780164713206614,-0.025129810074124105
0.005,-0.7900164713206619,-0.035088884370022194
0.005,-0.8020164713206617,-0.048469204344875554
0.005,-0.8140164713206617,-0.06637869766015804
0.005,-0.8260164713206615,-0.09023171484950661
0.005,-0.8380164713206613,-0.12178981047238775
0.005,-0.8500164713206617,-0.16318432162307356
0.005,-0.8620164713206617,-0.21690592530528086
0.005,-0.8740164713206615,-0.2857397379773289
0.005,-0.886016471320662,-0.37260966481150304
0.005,-0.898016471320662,-0.480277339621843
0.005,-0.9100164713206618,-0.6108506508723353
0.005,-0.9220164713206618,-0.7651269247441608
0.005,-0.9340164713206616,-0.9418973324160901
0.005,-0.946016471320662,-1.1373947376158962
0.005,-0.958016471320662,-1.3450377651711238
0.005,-0.9700164713206618,-1.5555398907547182
0.005,-0.9820164713206623,-1.7573775302006358
0.005,-0.9940164713206621,-1.9375931196962395
0.005,-1.006016471320662,-2.082947677666289
0.005,-1.0180164713206619,-2.181482141643938
0.005,-1.0300164713206619,-2.2245143037108415
0.005,-1.0420164713206623,-2.208888179422592
0.005,-1.0540164713206621,-2.138834957327957
0.005,-1.0660164713206621,-2.026249919978712
0.005,-1.0780164713206626,-1.8882392301634496
