Voltage,Capacitance
0.4515,0.1675091140905527
0.462,0.16791179017143498
0.4725,0.16829955101549388
0.483,0.16867223267151565
0.4935,0.16902976193035324
0.504,0.16937214329729167
0.5145,0.1696994470789387
0.525,0.1700117992411293
0.5355,0.17030937189438378
0.546,0.17059237544886363
0.5565,0.1708610514986053
0.567,0.1711156666692193
0.5775,0.1713565075790735
0.588,0.171583876097392
0.5985,0.17179808560086052
0.609,0.1719994578582018
0.6195,0.17218832016677177
0.63,0.1723650031912327
0.6405,0.1725298390960195
0.651,0.17268315997034933
0.6615,0.17282529677697944
0.672,0.1729565782254694
0.6825,0.17307733026536432
0.693,0.17318787539702396
0.7035,0.17328853225181962
0.714,0.1733796155677092
0.7245,0.17346143615773468
0.735,0.17353430051450514
0.7455,0.1735985112326366
0.756,0.17365436711033744
0.7665,0.17370216330039878
0.777,0.17374219160398718
0.7875,0.17377474078816846
0.798,0.1738000969163378
0.8085,0.17381854356901538
0.819,0.17383036252344164
0.8295,0.17383583381297418
0.84,0.17383523628206055
0.8505,0.17382884798494702
0.861,0.17381694648183066
0.8715,0.17379980932819006
0.882,0.1737777142954422
0.8925,0.17375093982613388
0.903,0.1737197653414735
0.9135,0.1736844714642083
0.924,0.17364534047908942
0.9345,0.1736026563325943
0.945,0.17355670500485143
0.9555,0.17350777447022736
0.966,0.17345615514530177
0.9765,0.17340213950112204
0.987,0.17334602243290753
0.9975,0.17328810094779934
1.008,0.1732286741115696
1.0185,0.1731680427810578
1.029,0.17310650935159488
1.0395,0.17304437732290623
1.05,0.1729819507712005
1.0605,0.17291953384956926
1.071,0.17285743001055343
1.0815,0.172795941233983
1.092,0.17273536706552406
