BoundaryLayerThickness,Voltage,Value
1.0e8,0.26300679462092946,-2.2131108882221757e-7
1.0e8,0.24300679462092778,-2.1857536964896978e-7
1.0e8,0.22300679462092887,-2.1609598989371748e-7
1.0e8,0.2030067946209272,-2.1386944860954577e-7
1.0e8,0.18300679462092828,-2.118926142445789e-7
1.0e8,0.1630067946209266,-2.101627569205495e-7
1.0e8,0.1430067946209277,-2.0867756331049138e-7
1.0e8,0.12300679462092601,-2.0743513165636332e-7
1.0e8,0.10300679462092721,-2.0643394711047422e-7
1.0e8,0.08300679462092542,-2.0567284022012763e-7
1.0e8,0.06300679462092662,-2.051509333385895e-7
1.0e8,0.047255095965694216,-2.0481767981577966e-7
1.0e8,0.03150339731046192,-2.046724419036731e-7
1.0e8,0.01575169865523096,-2.0471464884013546e-7
1.0e8,0.0,-2.0494377590498103e-7
3.0e8,-0.0020000000000000018,-5.671939435233391e-9
3.0e8,-0.0044000000000000705,-1.1384419200303116e-8
3.0e8,-0.007280000000000064,-1.7154390101723073e-8
3.0e8,-0.010735999999999968,-2.3002163023001122e-8
3.0e8,-0.014883199999999874,-2.89520992724151e-8
3.0e8,-0.019859840000000184,-3.5033446540221186e-8
3.0e8,-0.025831808000000178,-4.128135287883974e-8
3.0e8,-0.03299816960000013,-4.773809863776796e-8
3.0e8,-0.041597803519999865,-5.4454595662540655e-8
3.0e8,-0.05191736422399984,-6.149221442962614e-8
3.0e8,-0.06430083706880008,-6.892501316359463e-8
3.0e8,-0.07916100448255992,-7.684245798148329e-8
3.0e8,-0.09699320537907208,-8.535273860613034e-8
3.0e8,-0.1169932053790721,-9.45348984258816e-8
3.0e8,-0.136993205379072,-1.0438756138423526e-7
3.0e8,-0.1569932053790719,-1.1490908971230504e-7
3.0e8,-0.17699320537907182,-1.260975791769482e-7
3.0e8,-0.19699320537907217,-1.3795086073433986e-7
3.0e8,-0.21699320537907196,-1.5046650670727002e-7
3.0e8,-0.23699320537907198,-1.636418400403003e-7
3.0e8,-0.256993205379072,-1.7747394553053467e-7
3.0e8,-0.2769932053790718,-1.9195968221162524e-7
3.0e8,-0.29699320537907203,-2.0709569629056208e-7
3.0e8,-0.31699320537907205,-2.2287843420913575e-7
3.0e8,-0.33699320537907207,-2.393041555335099e-7
3.0e8,-0.3569932053790723,-2.563689454742521e-7
3.0e8,-0.3769932053790721,-2.7406872691249314e-7
3.0e8,-0.3969932053790721,-2.923992718614542e-7
3.0e8,-0.4169932053790717,-3.1135621233107413e-7
3.0e8,-0.43699320537907194,-3.309350505905848e-7
3.0e8,-0.4569932053790724,-3.5113116884246405e-7
3.0e8,-0.47699320537907264,-3.71939838333426e-7
3.0e8,-0.4969932053790722,-3.9335622793559495e-7
3.0e8,-0.5169932053790725,-4.1537541223485475e-7
3.0e8,-0.536993205379072,-4.3799237916393626e-7
3.0e8,-0.5569932053790723,-4.612020372139279e-7
3.0e8,-0.5769932053790725,-4.849992222436427e-7
3.0e8,-0.5969932053790721,-5.093787038610305e-7
3.0e8,-0.6169932053790725,-5.343351912091543e-7
3.0e8,-0.6369932053790721,-5.598633375708978e-7
3.0e8,-0.6569932053790724,-5.859577421536444e-7
3.0e8,-0.6769932053790726,-6.126129456781473e-7
3.0e8,-0.6969932053790728,-6.398234165750158e-7
3.0e8,-0.7169932053790724,-6.675835318224985e-7
3.0e8,-0.736993205379072,-6.958875607135326e-7
3.0e8,-0.7569932053790722,-7.247296398234101e-7
3.0e8,-0.7769932053790727,-7.541037100150956e-7
3.0e8,-0.7969932053790729,-7.840033940210681e-7
3.0e8,-0.8169932053790725,-8.144217926135067e-7
3.0e8,-0.8369932053790721,-8.453511576607697e-7
3.0e8,-0.8569932053790723,-8.767823703837551e-7
3.0e8,-0.8769932053790725,-9.087041230151959e-7
3.0e8,-0.8969932053790721,-9.411017297915087e-7
3.0e8,-0.9169932053790717,-9.73955669141718e-7
3.0e8,-0.9369932053790719,-1.0072403215985386e-6
3.0e8,-0.9569932053790724,-1.040923893863536e-6
3.0e8,-0.976993205379072,-1.074970838795674e-6
3.0e8,-0.9969932053790715,-1.109347468971839e-6
3.0e8,-1.0169932053790718,-1.144029911360854e-6
3.0e8,-1.036993205379072,-1.179012415090966e-6
3.0e8,-1.0569932053790716,-1.214314221295324e-6
3.0e8,-1.0769932053790712,-1.249983384461193e-6
3.0e8,-1.0969932053790714,-1.2860936849443708e-6
3.0e8,-1.1169932053790717,-1.3227266798602057e-6
3.0e8,-1.1369932053790712,-1.3599374050509037e-6
3.0e8,-1.1569932053790708,-1.3977314224610672e-6
3.0e8,-1.1769932053790713,-1.43608032057391e-6
3.0e8,-1.1969932053790715,-1.474949357850753e-6
3.0e8,-1.183006794620929,-1.5130871619987601e-6
3.0e8,-1.1630067946209295,-1.550257058470549e-6
3.0e8,-1.143006794620929,-1.586454026708435e-6
3.0e8,-1.1230067946209288,-1.6216795694596413e-6
3.0e8,-1.1030067946209292,-1.6559383339466092e-6
3.0e8,-1.0830067946209296,-1.6892361422767992e-6
3.0e8,-1.0630067946209294,-1.7215781532094556e-6
3.0e8,-1.0430067946209292,-1.7529674349789662e-6
3.0e8,-1.0230067946209296,-1.783404481712914e-6
3.0e8,-1.00300679462093,-1.8128878126821824e-6
3.0e8,-0.9830067946209297,-1.841415223656452e-6
3.0e8,-0.9630067946209294,-1.8689850082319943e-6
3.0e8,-0.9430067946209297,-1.8955966996348712e-6
3.0e8,-0.9230067946209302,-1.9212512776025757e-6
3.0e8,-0.9030067946209299,-1.9459510557365507e-6
3.0e8,-0.8830067946209297,-1.969699496894276e-6
3.0e8,-0.8630067946209301,-1.9925010441921125e-6
3.0e8,-0.8430067946209305,-2.0143609103512273e-6
3.0e8,-0.8230067946209303,-2.035284808120125e-6
3.0e8,-0.8030067946209299,-2.0552787078951813e-6
3.0e8,-0.7830067946209304,-2.0743486870638988e-6
3.0e8,-0.7630067946209308,-2.0925008585334082e-6
3.0e8,-0.7430067946209304,-2.1097413456969754e-6
3.0e8,-0.7230067946209302,-2.12607627718353e-6
3.0e8,-0.7030067946209306,-2.1415117885204663e-6
3.0e8,-0.6830067946209311,-2.1560540272910966e-6
3.0e8,-0.6630067946209308,-2.169709158292747e-6
3.0e8,-0.6430067946209305,-2.1824833688275957e-6
3.0e8,-0.6230067946209309,-2.1943828740156773e-6
3.0e8,-0.6030067946209313,-2.205413922595326e-6
3.0e8,-0.5830067946209311,-2.2155828020274723e-6
3.0e8,-0.5630067946209307,-2.224895844066577e-6
3.0e8,-0.5430067946209312,-2.2333594301005154e-6
3.0e8,-0.5230067946209316,-2.2409799971053192e-6
3.0e8,-0.5030067946209313,-2.247764042643508e-6
3.0e8,-0.4830067946209311,-2.2537181318962747e-6
3.0e8,-0.4630067946209315,-2.2588489026353946e-6
3.0e8,-0.44300679462093195,-2.2631630720847898e-6
3.0e8,-0.4230067946209316,-2.2666674430090175e-6
3.0e8,-0.40300679462093136,-2.2693689102477456e-6
3.0e8,-0.3830067946209318,-2.2712744673380627e-6
3.0e8,-0.3630067946209322,-2.272391212689699e-6
3.0e8,-0.34300679462093187,-2.2727263565521394e-6
3.0e8,-0.3230067946209316,-2.2722872320750498e-6
3.0e8,-0.30300679462093205,-2.271081318118604e-6
3.0e8,-0.2830067946209325,-2.269116263172426e-6
3.0e8,-0.26300679462093224,-2.2663998878608855e-6
3.0e8,-0.2430067946209319,-2.2629401818645995e-6
3.0e8,-0.2230067946209323,-2.2587453069157234e-6
3.0e8,-0.20300679462093274,-2.253823602930713e-6
3.0e8,-0.1830067946209324,-2.2481835959667575e-6
3.0e8,-0.16300679462093215,-2.2418340028738726e-6
3.0e8,-0.14300679462093258,-2.2347837344620436e-6
3.0e8,-0.123006794620933,-2.2270418947692357e-6
3.0e8,-0.10300679462093276,-2.218617774012075e-6
3.0e8,-0.08300679462093252,-2.2095208346985423e-6
3.0e8,-0.06300679462093295,-2.1997606881075696e-6
3.0e8,-0.043006794620933375,-2.1893470590208e-6
3.0e8,-0.023006794620933135,-2.1782897357664645e-6
3.0e8,-0.0030067946209326735,-2.166598502267278e-6
3.0e8,0.0169932053790669,-2.1542830511325995e-6
3.0e8,0.036993205379066474,-2.1413528740557702e-6
3.0e8,0.056993205379066714,-2.1278171331929384e-6
