Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.3759377315014871,3.0116708507599483,7.825555629945294e-15,3.9103123766950626e-14,5.222072813803146e-14,3.6606540570194114e-11,7.322731244431646e-10,2.0316510972922475e-9
-1.3639065972522306,3.011670794270779,1.9802371987626392e-14,4.767917643266913e-14,4.163613242139485e-14,6.946540102583967e-11,8.571507722200531e-10,2.44574359342074e-9
-1.3518754630029741,3.0116707248879764,4.591019694908483e-14,5.527492888638289e-14,3.1584666891668435e-14,1.2787657543042736e-10,9.924416289177084e-10,2.9281285080771278e-9
-1.3374203780638525,3.011670620372255,1.1466707442108998e-13,6.23828160242881e-14,2.1419205897995245e-14,2.567579261300784e-10,1.1639734771981664e-9,3.604145123839812e-9
-1.3253744739479179,3.0116705114270603,2.305712541540273e-13,6.66035857088668e-14,1.4930740443554057e-14,4.465061103705228e-10,1.3082573060752096e-9,4.249103324292432e-9
-1.3153362205179724,3.0116704020878062,3.9813045030049027e-13,6.915094457707107e-14,1.0827513910596253e-14,6.952170262950419e-10,1.423922464682274e-9,4.840171765791417e-9
-1.3069710093263511,3.011670295744596,6.150693276105806e-13,7.072737276223786e-14,8.176368027022876e-15,9.927941577271448e-10,1.513253582855874e-9,5.365383648558329e-9
-1.3,3.0116701949734455,8.737239024144881e-13,7.169550438413001e-14,6.409035919143214e-15,1.3241339293115884e-9,1.5803235679550314e-9,5.821492148189017e-9
-1.293028990673649,3.011670081719129,1.230826307776083e-12,7.233804020279758e-14,4.974765062176422e-15,1.751498387282014e-9,1.638675283896707e-9,6.289805102894915e-9
-1.2860579813472979,3.011669954466974,1.72267982704505e-12,7.261389422776299e-14,3.817509338007328e-15,2.2972925335449995e-9,1.6865039584230848e-9,6.765135725311637e-9
-1.2790869720209468,3.0116698115227867,2.399861953980368e-12,7.246275765295709e-14,2.89022721099845e-15,2.98729824225216e-9,1.7222076676360884e-9,7.241581306364534e-9
-1.2721159626945957,3.011669650992376,3.3334571477505342e-12,7.181931709941982e-14,2.1541430996163858e-15,3.850690326129198e-9,1.7445067401685184e-9,7.712770281410721e-9
-1.2628212835927943,3.0116694059015905,5.15701906941918e-12,7.010571153869099e-14,1.4154388075549937e-15,5.328253518528685e-9,1.7519866066448072e-9,8.321595807753477e-9
-1.2512715905475413,3.0116690438146705,8.885116061950875e-12,6.6563463744836e-14,7.988329888333527e-16,7.805256783639804e-9,1.7252844200813074e-9,9.026966389895929e-9
-1.2416468463431638,3.0116686846722165,1.4052167112855143e-11,6.253429608694331e-14,4.739136352727524e-16,1.0537358843255588e-8,1.6742018140614267e-9,9.555572758393828e-9
-1.2336262261728492,3.0116683387942413,2.0698012417733182e-11,5.862378940203506e-14,2.9719407580769137e-16,1.3370325289564367e-8,1.614012892291091e-9,9.947161142937135e-9
-1.2269423760309204,3.0116680137312937,2.870606280815401e-11,5.51450496884957e-14,1.9732395368951796e-16,1.6176028271733246e-8,1.5535342538113184e-9,1.0236677576949943e-8
-1.2213725009126464,3.0116677143611033,3.782435447572379e-11,5.22041665514353e-14,1.3845891314406562e-16,1.8859779308151655e-8,1.4972284632221886e-9,1.0451527128596831e-8
