Voltage,Capacitance
-0.126,0.0047240768152596695
-0.1155,0.004676712357684458
-0.105,0.004631320253310148
-0.0945,0.004587892387527496
-0.084,0.004546421042024833
-0.0735,0.0045068989302479885
-0.063,0.004469319232127279
-0.0525,0.004433675627851493
-0.042,0.004399962330874259
-0.0315,0.0043681741202753095
-0.021,0.004338306372448459
-0.0105,0.004310355092153155
0.0,0.004284316943144271
0.0,0.004284316943144271
0.0105,0.004260189278169815
0.021,0.004237970168815761
0.0315,0.004217658434765414
0.042,0.004199253672980711
0.0525,0.004182756286617894
0.063,0.00416816751375778
0.0735,0.004155489456212475
0.084,0.004144725108216614
0.0945,0.004135878385233527
0.105,0.0041289541529974955
0.1155,0.004123958256621596
0.126,0.004120897550180156
0.1365,0.004119779926464008
0.147,0.004120614347447515
0.1575,0.004123410875012494
0.168,0.004128180702462106
0.1785,0.004134936186678972
0.189,0.004143690880963622
0.1995,0.004154459568899619
0.21,0.004167258299034413
0.2205,0.004182104420591458
0.231,0.00419901662042756
0.2415,0.004218014961039846
0.252,0.004239120920100387
0.2625,0.004262357431207022
0.273,0.0042877489263282425
0.2835,0.004315321379781689
0.294,0.004345102354059039
0.3045,0.004377121047395918
0.315,0.004411408343583945
0.3255,0.0044479968635863405
0.336,0.0044869210197328625
0.3465,0.004528217072143851
0.357,0.00457192318779648
0.3675,0.0046180795022744085
0.378,0.004666728184469712
0.3885,0.0047179135042739635
0.399,0.004771681903635756
0.4095,0.00482808207091746
0.42,0.00488716501912366
0.4305,0.004948984167725892
0.441,0.005013595428915267
0.4515,0.005081057298018422
0.462,0.005151430948517003
0.4725,0.005224780332119521
0.483,0.00530117228391162
0.4935,0.005380676633042272
0.504,0.005463366319245159
0.5145,0.005549317515672267
0.525,0.005638609758024538
0.5355,0.005731326081089786
0.546,0.005827553162297567
0.5565,0.005927381473386055
0.567,0.0060309054403088515
0.5775,0.006138223612142842
0.588,0.00624943883948282
0.5985,0.006364658462578755
0.609,0.006483994510583964
0.6195,0.00660756391200959
0.63,0.006735488717120493
0.6405,0.006867896333749221
0.651,0.007004919776129083
0.6615,0.00714669792912289
0.672,0.007293375827660889
0.6825,0.0074451049530141825
0.693,0.007602043546862079
0.7035,0.007764356944376348
0.714,0.007932217927688473
0.7245,0.008105807101014932
0.735,0.008285313288980065
0.7455,0.008470933960057735
0.756,0.008662875676224667
0.7665,0.008861354571336466
0.777,0.009066596860095484
0.7875,0.009278839379310566
0.798,0.00949833016491812
0.8085,0.009725329065835703
0.819,0.009960108398763753
0.8295,0.01020295364591306
0.84,0.01045416419963481
0.8505,0.010714054156698433
0.861,0.010982953166666781
0.8715,0.011261207337621287
0.882,0.011549180204658074
0.8925,0.01184725376450306
0.903,0.012155829583132896
0.9135,0.012475329979862518
0.924,0.012806199295861687
0.9345,0.013148905252148568
0.945,0.013503940404606396
0.9555,0.013871823703508548
0.966,0.014253102166381787
0.9765,0.014648352670443981
0.987,0.015058183878442072
0.9975,0.01548323830315515
1.008,0.01592419452565476
1.0185,0.016381769576368985
1.029,0.016856721492689367
1.0395,0.017349852066217766
1.05,0.017862009795005518
1.0605,0.018394093053205468
1.071,0.018947053497791327
1.0815,0.019521899726543043
1.092,0.02011970120589443
