ScanRate,Voltage,Value
0.01,0.21699320537907174,1.8431465352435026e-15
0.01,0.23699320537907176,-2.139290480086683e-15
0.01,0.2569932053790718,-1.4316540420262221e-15
0.01,0.2769932053790718,1.2261651852350954e-15
0.01,0.2969932053790718,-2.4688671674279416e-16
0.01,0.31699320537907183,2.246933296094611e-16
0.01,0.33699320537907185,-1.3642638010455224e-15
0.01,0.35699320537907187,5.8837057628540075e-15
0.01,0.3769932053790719,9.218685675674253e-16
0.01,0.3969932053790717,2.564368766074876e-15
0.01,0.4169932053790717,1.060892988612939e-15
0.01,0.4369932053790717,3.917544852268296e-15
0.01,0.45699320537907173,2.6236602065184725e-15
0.01,0.47699320537907175,-5.6758465254178746e-15
0.01,0.49699320537907177,-9.822035341703976e-16
0.01,0.5169932053790718,-6.790342439980377e-16
0.01,0.5369932053790718,1.6197261878322855e-15
0.01,0.5569932053790718,8.451524350591522e-15
0.01,0.5769932053790718,-3.973079199484161e-15
0.01,0.5969932053790719,2.08665326477027e-15
0.01,0.6169932053790719,-2.3388473994555856e-15
0.01,0.6369932053790717,2.9029301537902605e-15
0.01,0.6569932053790717,-1.2799756192545919e-15
0.01,0.6769932053790717,7.358302003736975e-15
0.01,0.6969932053790717,-4.147238328255186e-15
0.01,0.7169932053790717,-5.26481893008804e-16
0.01,0.7369932053790718,-5.866857703791357e-15
0.01,0.7569932053790718,1.5014406021606696e-15
0.01,0.7769932053790718,3.130498667330238e-16
0.01,0.7969932053790718,-1.2748058749353914e-15
0.01,0.7830067946209284,6.491157703804714e-15
0.01,0.7630067946209284,-1.3483475330276676e-15
0.01,0.7430067946209283,2.193677547108205e-15
0.01,0.7230067946209283,-7.61426919380925e-16
0.01,0.7030067946209283,1.196549394061845e-15
0.01,0.6830067946209284,-7.723051308931907e-16
0.01,0.6630067946209284,2.6868563901626386e-15
0.01,0.6430067946209284,-6.74724461007118e-16
0.01,0.6230067946209283,-4.3534933686891426e-15
0.01,0.6030067946209283,5.638896122080449e-15
0.01,0.5830067946209283,8.520939790523974e-16
0.01,0.5630067946209283,-2.998128471411908e-15
0.01,0.5430067946209283,-3.734448909600823e-15
0.01,0.5230067946209284,-1.2246128652504029e-15
0.01,0.5030067946209283,8.496771086186469e-15
0.01,0.4830067946209283,-6.761391073684893e-16
0.01,0.46300679462092836,1.32284399312492e-16
0.01,0.44300679462092835,-1.971063288737882e-15
0.01,0.42300679462092833,2.1694629515629265e-15
0.01,0.40300679462092837,-7.376512832143515e-18
0.01,0.38300679462092835,-1.2495297958016087e-15
0.01,0.36300679462092833,-3.092672340505305e-15
0.01,0.3430067946209283,-2.4119620697885763e-16
0.01,0.32300679462092835,1.8315759650748254e-15
0.01,0.30300679462092833,7.9306990477583e-16
0.01,0.28300679462092837,-1.9505499188630465e-15
0.01,0.26300679462092835,1.5150224043917759e-15
0.01,0.24300679462092833,8.238629051919703e-16
0.01,0.22300679462092832,3.201312791464835e-15
0.01,0.2030067946209283,-6.621243315683877e-15
0.01,0.18300679462092828,-3.067811277511389e-15
0.01,0.16300679462092837,-2.4248555039030776e-15
0.01,0.14300679462092836,-5.849692396814097e-16
0.01,0.12300679462092834,5.637236057520983e-17
0.01,0.10300679462092832,-5.178842749959e-16
0.01,0.0830067946209283,4.3538585030814294e-16
0.01,0.06300679462092829,1.9957208342016714e-15
0.01,0.047255095965696214,-1.824374784400968e-15
0.01,0.03150339731046414,3.516981769417034e-15
0.01,0.01575169865523207,-1.1879826599870954e-15
0.01,0.0,4.437647189461168e-15
0.05,-0.0020000000000000018,1.5409629084033252e-15
0.05,-0.0044000000000000705,-4.970744745214302e-15
0.05,-0.007280000000000064,-2.0807615652707966e-15
0.05,-0.010735999999999968,-1.3898687117475684e-15
0.05,-0.014883199999999874,3.749938953460534e-15
0.05,-0.019859840000000184,-1.7791092534813567e-15
0.05,-0.025831808000000178,-6.844370850782373e-17
0.05,-0.03299816960000013,6.763022619365967e-16
0.05,-0.041597803519999865,-2.173910351853173e-15
0.05,-0.05191736422399984,-1.7245977541510017e-15
0.05,-0.06430083706880008,1.6047267162244495e-15
0.05,-0.07916100448255992,-1.4718965801784742e-15
0.05,-0.09699320537907208,-2.4776213268108325e-15
0.05,-0.1169932053790721,4.223661156087688e-15
0.05,-0.136993205379072,2.4480066205899488e-15
0.05,-0.1569932053790719,-1.5582678842738097e-15
0.05,-0.17699320537907182,-9.82630521929683e-16
0.05,-0.19699320537907217,5.299895774986359e-16
0.05,-0.21699320537907196,4.955895281514842e-15
0.05,-0.23699320537907198,-3.5572070888293486e-16
0.05,-0.256993205379072,1.9828393717065892e-16
0.05,-0.2769932053790718,-1.544762101826015e-14
0.05,-0.29699320537907203,-3.858155045018472e-14
0.05,-0.31699320537907205,-1.3308695073984785e-13
0.05,-0.33699320537907207,-4.565176640658261e-13
0.05,-0.3569932053790723,-1.5660421960618247e-12
0.05,-0.3769932053790721,-5.336810540808044e-12
0.05,-0.3969932053790721,-1.8234344216663287e-11
0.05,-0.4169932053790717,-6.236977587995703e-11
0.05,-0.43699320537907194,-2.135782632104435e-10
0.05,-0.4569932053790724,-7.321327126179485e-10
0.05,-0.47699320537907264,-2.511936438147128e-9
0.05,-0.4969932053790722,-8.625265238128268e-9
0.05,-0.5169932053790725,-2.963405240448108e-8
0.05,-0.536993205379072,-1.0184250532659383e-7
0.05,-0.5569932053790723,-3.498949599663031e-7
0.05,-0.5769932053790725,-1.200422037554459e-6
0.05,-0.5969932053790721,-4.103478151737506e-6
0.05,-0.6169932053790725,-1.3913999545322115e-5
0.05,-0.6369932053790721,-4.638829024152218e-5
0.05,-0.6569932053790724,-0.00014957967365311403
0.05,-0.6769932053790726,-0.0004539071276409671
0.05,-0.6969932053790728,-0.001250728429984483
0.05,-0.7169932053790724,-0.0030415412984386215
0.05,-0.736993205379072,-0.00652136328664176
0.05,-0.7569932053790722,-0.012657655344470404
0.05,-0.7769932053790727,-0.023015278306615303
0.05,-0.7969932053790729,-0.040280988163358226
0.05,-0.8169932053790725,-0.06901018391411257
0.05,-0.8369932053790721,-0.11679238615661039
0.05,-0.8569932053790723,-0.1961759678127623
0.05,-0.8769932053790725,-0.32786635474150577
0.05,-0.8969932053790721,-0.5455958926667821
0.05,-0.9169932053790717,-0.9022742359107792
0.05,-0.9369932053790719,-1.475434179433301
0.05,-0.9569932053790724,-2.36613583032362
0.05,-0.976993205379072,-3.6788772565593755
0.05,-0.9969932053790715,-5.466535261872405
0.05,-1.0169932053790718,-7.640115308095244
0.05,-1.036993205379072,-9.891952031411126
0.05,-1.0569932053790716,-11.738023519231746
0.05,-1.0769932053790712,-12.759672602469308
0.05,-1.0969932053790714,-12.909857992126334
0.05,-1.1169932053790717,-12.529442633009253
0.05,-1.1369932053790712,-12.018713713358494
0.05,-1.1569932053790708,-11.587662961163014
0.05,-1.1769932053790713,-11.278405755723528
0.05,-1.1969932053790715,-11.06908755634553
0.05,-1.183006794620929,-10.665254021975137
0.05,-1.1630067946209295,-10.312710034890287
0.05,-1.143006794620929,-9.917554088616704
0.05,-1.1230067946209288,-9.390462852998516
0.05,-1.1030067946209292,-8.67514221585437
0.05,-1.0830067946209296,-7.749186039755962
0.05,-1.0630067946209294,-6.639289989893658
0.05,-1.0430067946209292,-5.423468953873709
0.05,-1.0230067946209296,-4.210576662100809
0.05,-1.00300679462093,-3.105404997350938
0.05,-0.9830067946209297,-2.178927204744012
0.05,-0.9630067946209294,-1.457683066030215
0.05,-0.9430067946209297,-0.9314624199156741
0.05,-0.9230067946209302,-0.5690325410339322
0.05,-0.9030067946209299,-0.3324330573718814
0.05,-0.8830067946209297,-0.1859048232907578
0.05,-0.8630067946209301,-0.09989551217622579
0.05,-0.8430067946209305,-0.05206002222165251
0.05,-0.8230067946209303,-0.026791941388877277
0.05,-0.8030067946209299,-0.01406785381974275
0.05,-0.7830067946209304,-0.008031908641895734
0.05,-0.7630067946209308,-0.005753090356572589
0.05,-0.7430067946209304,-0.005406898999023267
0.05,-0.7230067946209302,-0.0033366845004991277
0.05,-0.7030067946209306,-0.001489324158938193
0.05,-0.6830067946209311,-0.0005689325427865149
0.05,-0.6630067946209308,-0.00019510473112841945
0.05,-0.6430067946209305,-6.229617818486269e-5
0.05,-0.6230067946209309,-1.9071675595644374e-5
0.05,-0.6030067946209313,-5.705160112352305e-6
0.05,-0.5830067946209311,-1.6852843404506935e-6
0.05,-0.5630067946209307,-4.94001359988048e-7
0.05,-0.5430067946209312,-1.4367334483807803e-7
0.05,-0.5230067946209316,-4.105115613285772e-8
0.05,-0.5030067946209313,-1.1035004190884601e-8
0.05,-0.4830067946209311,-2.2453343287247805e-9
0.05,-0.4630067946209315,3.4793633603422475e-10
0.05,-0.44300679462093195,1.1347901103455192e-9
0.05,-0.4230067946209316,1.396673352967571e-9
0.05,-0.40300679462093136,1.5077399418169094e-9
0.05,-0.3830067946209318,1.5774298252784056e-9
0.05,-0.3630067946209322,1.6379902355242532e-9
0.05,-0.34300679462093187,1.699159631816217e-9
0.05,-0.3230067946209316,1.764155732428022e-9
0.05,-0.30300679462093205,1.834351766904028e-9
0.05,-0.2830067946209325,1.9106537747749897e-9
0.05,-0.26300679462093224,1.9938783582028172e-9
0.05,-0.2430067946209319,2.0849453726714056e-9
0.05,-0.2230067946209323,2.1848559323802586e-9
0.05,-0.20300679462093274,2.2948022972283526e-9
0.05,-0.1830067946209324,2.4161238840602967e-9
0.05,-0.16300679462093215,2.55040571169712e-9
0.05,-0.14300679462093258,2.6994701279366992e-9
0.05,-0.123006794620933,2.865404782589339e-9
0.05,-0.10300679462093276,3.0506654730264455e-9
0.05,-0.08300679462093252,3.2580623018319624e-9
0.05,-0.06300679462093295,3.4908018702283087e-9
0.05,-0.043006794620933375,3.75259306904847e-9
0.05,-0.023006794620933135,4.047585694263413e-9
0.05,-0.0030067946209326735,4.380407780836391e-9
0.05,0.0169932053790669,4.7560957332274254e-9
0.05,0.036993205379066474,5.179988023322845e-9
0.05,0.056993205379066714,5.657431467008237e-9
0.05,0.07699320537906695,6.193375335628185e-9
0.05,0.09699320537906653,6.791650442218184e-9
0.05,0.1169932053790661,7.453967750317772e-9
0.05,0.13699320537906634,8.178286971479187e-9
0.05,0.1569932053790668,8.956600880160595e-9
0.05,0.17699320537906638,9.77178539525442e-9
0.05,0.19699320537906595,1.0593307295631422e-8
0.05,0.2169932053790662,1.1372118995679183e-8
0.05,0.23699320537906643,1.2035166568369287e-8
0.05,0.256993205379066,1.2482156684834538e-8
0.05,0.2769932053790656,1.2589164779034962e-8
0.05,0.2969932053790658,1.2226602935836068e-8
0.05,0.31699320537906606,1.1298482362799373e-8
0.05,0.33699320537906563,9.799878692767048e-9
0.05,0.3569932053790652,7.866906910428786e-9
0.05,0.37699320537906567,5.77299555777566e-9
0.05,0.3969932053790659,3.84187681048838e-9
0.05,0.4169932053790655,2.315993715226937e-9
0.05,0.43699320537906505,1.2733532216972169e-9
0.05,0.4569932053790653,6.473332783064195e-10
0.05,0.47699320537906553,3.0964384215460327e-10
0.05,0.4969932053790651,1.4179570651544665e-10
0.05,0.5169932053790647,6.305697246386223e-11
0.05,0.5369932053790649,2.7516319510480734e-11
0.05,0.5569932053790654,1.1864123177735717e-11
0.05,0.576993205379065,5.071029952917478e-12
0.05,0.5969932053790645,2.1683100925939355e-12
0.05,0.6169932053790648,9.151863488034996e-13
0.05,0.636993205379065,3.9159944078373133e-13
0.05,0.6569932053790646,1.6368666936046487e-13
0.05,0.6769932053790642,6.477721356749551e-14
0.05,0.6969932053790644,3.004688918853641e-14
0.05,0.7169932053790646,1.4567046556609428e-14
0.05,0.7369932053790642,5.816255663776212e-15
0.05,0.7569932053790638,3.3586118895537903e-15
0.05,0.7769932053790642,4.078211965953858e-15
0.05,0.7969932053790645,2.61314513412859e-16
0.05,0.7830067946209361,4.202293810694281e-15
0.05,0.7630067946209359,-2.742518434652308e-16
0.05,0.7430067946209356,5.330383499107309e-16
0.05,0.7230067946209353,2.1620984103502026e-15
0.05,0.7030067946209351,-1.7622523075579213e-15
0.05,0.6830067946209347,-2.408043359698685e-15
0.05,0.6630067946209345,1.5380937102825186e-16
0.05,0.6430067946209341,1.3246995941348992e-16
0.05,0.6230067946209339,-8.666594493457832e-16
0.05,0.6030067946209337,-1.8811604174393366e-16
0.05,0.5830067946209333,-6.984482201562082e-16
0.05,0.5630067946209331,-5.196361219709127e-16
0.05,0.5430067946209327,-1.142988368780249e-15
0.05,0.5230067946209325,-3.666731444355998e-15
0.05,0.5030067946209322,5.653936466610796e-16
0.05,0.4830067946209319,-3.587674860251267e-16
0.05,0.4630067946209316,5.1529601087746434e-15
0.05,0.4430067946209313,1.6397048253730627e-15
0.05,0.42300679462093105,-3.5414843619921045e-16
0.05,0.40300679462093075,3.581050564172631e-15
0.05,0.3830067946209312,7.677998114517571e-16
0.05,0.36300679462092944,-2.3137488993431885e-15
0.05,0.3430067946209306,7.887122353072335e-15
0.05,0.3230067946209289,3.398682895019827e-16
0.05,0.30300679462093005,3.0142542427695996e-15
0.05,0.28300679462092837,7.817385674685468e-15
0.05,0.26300679462092946,-1.6065893307895932e-15
0.05,0.24300679462092778,1.116570995261834e-15
0.05,0.22300679462092887,4.215069523884493e-15
0.05,0.2030067946209272,3.49466335844353e-15
0.05,0.18300679462092828,1.8759467771822656e-15
0.05,0.1630067946209266,-1.6729061165623695e-15
0.05,0.1430067946209277,1.142184275009258e-15
0.05,0.12300679462092601,-1.9019032433530405e-15
0.05,0.10300679462092721,-1.1723387890563731e-15
0.05,0.08300679462092542,-4.610659715973241e-15
0.05,0.06300679462092662,4.062682780297226e-15
0.05,0.047255095965694216,-4.431609700301903e-16
0.05,0.03150339731046192,-1.4802092494999077e-15
0.05,0.01575169865523096,5.1282140882707244e-15
0.05,0.0,-5.109637752302601e-16
0.1,-0.0020000000000000018,-5.518397782086179e-16
0.1,-0.0044000000000000705,-6.507641958634718e-15
0.1,-0.007280000000000064,8.170989402201103e-16
0.1,-0.010735999999999968,4.893970232581001e-15
0.1,-0.014883199999999874,-1.839766819478685e-16
0.1,-0.019859840000000184,1.2640814613578863e-15
0.1,-0.025831808000000178,-1.4969354200888923e-15
0.1,-0.03299816960000013,6.558589817930738e-16
0.1,-0.041597803519999865,-5.753457644376242e-16
0.1,-0.05191736422399984,-1.081116714993445e-15
0.1,-0.06430083706880008,1.78520348873806e-15
0.1,-0.07916100448255992,5.264590856026886e-15
0.1,-0.09699320537907208,1.023482101545204e-15
0.1,-0.1169932053790721,1.7585231481088336e-15
0.1,-0.136993205379072,-4.9927958031046885e-15
0.1,-0.1569932053790719,8.512619515027615e-16
0.1,-0.17699320537907182,-4.296705991974067e-15
0.1,-0.19699320537907217,-1.496113231519116e-15
0.1,-0.21699320537907196,-1.2518423136194217e-15
0.1,-0.23699320537907198,-4.108458262416521e-15
0.1,-0.256993205379072,-5.480451739067055e-15
0.1,-0.2769932053790718,-9.837021813946936e-15
0.1,-0.29699320537907203,-4.1295726075862025e-14
0.1,-0.31699320537907205,-1.3568158575508443e-13
0.1,-0.33699320537907207,-4.597007660288843e-13
0.1,-0.3569932053790723,-1.5742399639813968e-12
0.1,-0.3769932053790721,-5.336793227851094e-12
0.1,-0.3969932053790721,-1.823260483214409e-11
0.1,-0.4169932053790717,-6.237271727492401e-11
0.1,-0.43699320537907194,-2.135768883357971e-10
0.1,-0.4569932053790724,-7.321148485155741e-10
0.1,-0.47699320537907264,-2.5118705012128582e-9
0.1,-0.4969932053790722,-8.625020120944571e-9
0.1,-0.5169932053790725,-2.9633239414643597e-8
0.1,-0.536993205379072,-1.0183972767502172e-7
0.1,-0.5569932053790723,-3.4988552723422557e-7
0.1,-0.5769932053790725,-1.200390242542399e-6
0.1,-0.5969932053790721,-4.103374734505352e-6
0.1,-0.6169932053790725,-1.3913702223970711e-5
0.1,-0.6369932053790721,-4.6387843739029884e-5
0.1,-0.6569932053790724,-0.00014958327010972542
0.1,-0.6769932053790726,-0.00045395563513894754
0.1,-0.6969932053790728,-0.0012510592908141673
0.1,-0.7169932053790724,-0.003043001237545281
0.1,-0.736993205379072,-0.006525966037775381
0.1,-0.7569932053790722,-0.012669680692276052
0.1,-0.7769932053790727,-0.02304517432077062
0.1,-0.7969932053790729,-0.04035722309345245
0.1,-0.8169932053790725,-0.06921335773002145
0.1,-0.8369932053790721,-0.11735050218505559
0.1,-0.8569932053790723,-0.19769738558237912
0.1,-0.8769932053790725,-0.3317947195586381
0.1,-0.8969932053790721,-0.5550363850731656
0.1,-0.9169932053790717,-0.9238265655358193
0.1,-0.9369932053790719,-1.5236148840990311
0.1,-0.9569932053790724,-2.4733576749949164
0.1,-0.976993205379072,-3.915331508257786
0.1,-0.9969932053790715,-5.972553316135682
0.1,-1.0169932053790718,-8.66088077939102
0.1,-1.036993205379072,-11.772956983105452
0.1,-1.0569932053790716,-14.802066912798697
0.1,-1.0769932053790712,-17.021811992807084
0.1,-1.0969932053790714,-17.828900424768133
0.1,-1.1169932053790717,-17.21672458941512
0.1,-1.1369932053790712,-15.829178075418378
0.1,-1.1569932053790708,-14.388122663868561
0.1,-1.1769932053790713,-13.23913830180868
0.1,-1.1969932053790715,-12.41765407754643
0.1,-1.183006794620929,-11.467551789850297
0.1,-1.1630067946209295,-10.743426561882337
0.1,-1.143006794620929,-10.065489415256028
0.1,-1.1230067946209288,-9.295899615629265
0.1,-1.1030067946209292,-8.364204054091111
0.1,-1.0830067946209296,-7.256782638452733
0.1,-1.0630067946209294,-6.022291538216713
0.1,-1.0430067946209292,-4.756961732571981
0.1,-1.0230067946209296,-3.5693630054451315
0.1,-1.00300679462093,-2.5439246501450774
0.1,-0.9830067946209297,-1.7221834377466019
0.1,-0.9630067946209294,-1.1054500274823333
0.1,-0.9430067946209297,-0.6694299555703752
0.1,-0.9230067946209302,-0.3792999105323462
0.1,-0.9030067946209299,-0.199217848730929
0.1,-0.8830067946209297,-0.0964199159320555
0.1,-0.8630067946209301,-0.04307949316554203
0.1,-0.8430067946209305,-0.01795243222364891
0.1,-0.8230067946209303,-0.0070867181841237515
0.1,-0.8030067946209299,-0.00269244319219783
0.1,-0.7830067946209304,-0.00099766438154249
0.1,-0.7630067946209308,-0.0003640087544368694
0.1,-0.7430067946209304,-0.00013152069889819844
0.1,-0.7230067946209302,-4.7095837174898065e-5
0.1,-0.7030067946209306,-1.6576164423233585e-5
0.1,-0.6830067946209311,-5.556770576912208e-6
0.1,-0.6630067946209308,-1.5867617286875933e-6
0.1,-0.6430067946209305,-1.78193581135358e-7
0.1,-0.6230067946209309,2.864892462274273e-7
0.1,-0.6030067946209313,3.9179453582537747e-7
0.1,-0.5830067946209311,3.502142963516965e-7
0.1,-0.5630067946209307,2.421888545895646e-7
0.1,-0.5430067946209312,1.1351331926520952e-7
0.1,-0.5230067946209316,3.7394453959126044e-8
0.1,-0.5030067946209313,3.2897614087061954e-8
0.1,-0.4830067946209311,4.218919586050537e-8
0.1,-0.4630067946209315,5.1123922687304394e-8
0.1,-0.44300679462093195,6.033090185571793e-8
0.1,-0.4230067946209316,7.07691319287958e-8
0.1,-0.40300679462093136,8.303013783104167e-8
0.1,-0.3830067946209318,9.759553020728823e-8
0.1,-0.3630067946209322,1.1497317783330584e-7
0.1,-0.34300679462093187,1.3575942589053338e-7
0.1,-0.3230067946209316,1.6067825102974652e-7
0.1,-0.30300679462093205,1.906181380549026e-7
0.1,-0.2830067946209325,2.2667503314443285e-7
0.1,-0.26300679462093224,2.702058420144345e-7
0.1,-0.2430067946209319,3.228965404267346e-7
0.1,-0.2230067946209323,3.8684924207122155e-7
0.1,-0.20300679462093274,4.6469436605232596e-7
0.1,-0.1830067946209324,5.597352494428325e-7
0.1,-0.16300679462093215,6.761352772681284e-7
0.1,-0.14300679462093258,8.191606107581955e-7
0.1,-0.123006794620933,9.954952486702692e-7
0.1,-0.10300679462093276,1.213650429314697e-6
0.1,-0.08300679462093252,1.4844961887552382e-6
0.1,-0.06300679462093295,1.8219499609902972e-6
0.1,-0.043006794620933375,2.2438647061053064e-6
0.1,-0.023006794620933135,2.7731667768740285e-6
0.1,-0.0030067946209326735,3.4392982535758763e-6
0.1,0.0169932053790669,4.280018220952763e-6
0.1,0.036993205379066474,5.343603699800303e-6
0.1,0.056993205379066714,6.69145627628605e-6
0.1,0.07699320537906695,8.401045185803629e-6
0.1,0.09699320537906653,1.056897878518188e-5
0.1,0.1169932053790661,1.331374956257778e-5
0.1,0.13699320537906634,1.6777275751567487e-5
0.1,0.1569932053790668,2.112365945002614e-5
0.1,0.17699320537906638,2.6532442978483128e-5
0.1,0.19699320537906595,3.318191261392758e-5
0.1,0.2169932053790662,4.121564977908502e-5
0.1,0.23699320537906643,5.0683130962944796e-5
0.1,0.256993205379066,6.144484115219857e-5
0.1,0.2769932053790656,7.303931010145512e-5
0.1,0.2969932053790658,8.45330786147236e-5
0.1,0.31699320537906606,9.442441256548754e-5
0.1,0.33699320537906563,0.00010073918691912666
0.1,0.3569932053790652,0.00010148112281853277
0.1,0.37699320537906567,9.54542788903373e-5
0.1,0.3969932053790659,8.310522007915832e-5
0.1,0.4169932053790655,6.67102667197325e-5
0.1,0.43699320537906505,4.951171528879485e-5
0.1,0.4569932053790653,3.43053196942296e-5
0.1,0.47699320537906553,2.2511177103380452e-5
0.1,0.4969932053790651,1.4209640454286016e-5
0.1,0.5169932053790647,8.745689492801575e-6
0.1,0.5369932053790649,5.300719073903296e-6
0.1,0.5569932053790654,3.184032122378826e-6
0.1,0.576993205379065,1.9026688331759011e-6
0.1,0.5969932053790645,1.1335035851455817e-6
0.1,0.6169932053790648,6.740311449311559e-7
0.1,0.636993205379065,4.0034430886117115e-7
0.1,0.6569932053790646,2.3760771105460994e-7
0.1,0.6769932053790642,1.4095119809095652e-7
0.1,0.6969932053790644,8.35847929588354e-8
0.1,0.7169932053790646,4.95542993366989e-8
0.1,0.7369932053790642,2.9373670001204563e-8
0.1,0.7569932053790638,1.740942306299348e-8
0.1,0.7769932053790642,1.0317536558451341e-8
0.1,0.7969932053790645,6.1142220161237244e-9
0.1,0.7830067946209361,3.6209489511575525e-9
0.1,0.7630067946209359,2.145036526326788e-9
0.1,0.7430067946209356,1.2709317377864293e-9
0.1,0.7230067946209353,7.530691993466513e-10
0.1,0.7030067946209351,4.462403095787817e-10
0.1,0.6830067946209347,2.64435493571291e-10
0.1,0.6630067946209345,1.5671015457291203e-10
0.1,0.6430067946209341,9.287470649823637e-11
0.1,0.6230067946209339,5.5044621147472005e-11
0.1,0.6030067946209337,3.262830225645e-11
0.1,0.5830067946209333,1.9343736083163423e-11
0.1,0.5630067946209331,1.146627827678406e-11
0.1,0.5430067946209327,6.798356607153996e-12
0.1,0.5230067946209325,4.0347698801566424e-12
0.1,0.5030067946209322,2.396138821253609e-12
0.1,0.4830067946209319,1.4175181313950272e-12
0.1,0.4630067946209316,8.361212329246627e-13
0.1,0.4430067946209313,4.986557691515817e-13
0.1,0.42300679462093105,2.958738072462553e-13
0.1,0.40300679462093075,1.7120922397790346e-13
0.1,0.3830067946209312,1.0644204661802107e-13
0.1,0.36300679462092944,6.007995514718343e-14
0.1,0.3430067946209306,3.2195715063490504e-14
0.1,0.3230067946209289,2.4811989330646907e-14
0.1,0.30300679462093005,1.5820279573351382e-14
0.1,0.28300679462092837,1.3725264132416787e-14
0.1,0.26300679462092946,-2.115588668906528e-15
0.1,0.24300679462092778,6.003256349644254e-15
0.1,0.22300679462092887,6.1876512130187136e-15
0.1,0.2030067946209272,4.48247360104193e-16
0.1,0.18300679462092828,6.688946814039379e-15
0.1,0.1630067946209266,-2.8671130637578537e-15
0.1,0.1430067946209277,-6.66105094552269e-15
0.1,0.12300679462092601,-6.327114593442932e-15
0.1,0.10300679462092721,-1.6896284736211186e-15
0.1,0.08300679462092542,5.643798500232619e-15
0.1,0.06300679462092662,5.535283751276991e-15
0.1,0.047255095965694216,-9.915709149876586e-16
0.1,0.03150339731046192,2.4994720847934636e-15
0.1,0.01575169865523096,-1.3034015713399966e-15
0.1,0.0,4.827654577672257e-15
0.5,-0.0020000000000000018,1.1175626444037263e-15
0.5,-0.0044000000000001815,2.0697573194735056e-15
0.5,-0.007279999999999953,-7.358586437840253e-16
0.5,-0.010735999999999857,-8.90628072099514e-16
0.5,-0.014883200000000096,3.389206163815479e-15
0.5,-0.01985983999999985,-3.645822847609407e-15
0.5,-0.025831808000000178,1.517275327160771e-15
0.5,-0.03299816960000013,4.980974045699474e-15
0.5,-0.041597803519999976,4.2672248289096273e-16
0.5,-0.05191736422400006,-4.891586226339635e-15
0.5,-0.06430083706880008,4.1039627751351773e-16
0.5,-0.07916100448255992,2.37972612851529e-15
0.5,-0.09699320537907208,-1.630244181519436e-16
0.5,-0.1169932053790721,-2.4774468280117166e-16
0.5,-0.1369932053790721,-1.8279964508684782e-15
0.5,-0.1569932053790717,-1.0470757445332545e-15
0.5,-0.17699320537907215,-1.1918784672184455e-15
0.5,-0.19699320537907172,5.686918278110751e-17
0.5,-0.21699320537907218,-3.040829242610367e-15
0.5,-0.23699320537907176,1.0864104954050092e-15
0.5,-0.2569932053790722,-2.283067634041627e-15
0.5,-0.2769932053790718,-1.0808804053412902e-14
0.5,-0.29699320537907226,-4.856170295063796e-14
0.5,-0.31699320537907183,-1.3714843835347306e-13
0.5,-0.3369932053790723,-4.624707194247057e-13
0.5,-0.35699320537907187,-1.5645706825129423e-12
0.5,-0.3769932053790723,-5.330193140382194e-12
0.5,-0.3969932053790719,-1.8228687085769562e-11
0.5,-0.41699320537907236,-6.23558568890839e-11
0.5,-0.43699320537907194,-2.1351602908608857e-10
0.5,-0.4569932053790724,-7.319017904148498e-10
0.5,-0.47699320537907197,-2.511182215560758e-9
0.5,-0.49699320537907243,-8.622673067379106e-9
0.5,-0.516993205379072,-2.962520735181241e-8
0.5,-0.536993205379072,-1.0181230622845422e-7
0.5,-0.556993205379072,-3.4979200182918714e-7
0.5,-0.5769932053790721,-1.200073693745762e-6
0.5,-0.5969932053790721,-4.102327600875867e-6
0.5,-0.6169932053790721,-1.3910485629083984e-5
0.5,-0.6369932053790721,-4.638040776641149e-5
0.5,-0.6569932053790721,-0.0001495890521061452
0.5,-0.6769932053790721,-0.0004541918040209971
0.5,-0.6969932053790722,-0.0012528307556023525
0.5,-0.7169932053790722,-0.0030508172478625945
0.5,-0.7369932053790722,-0.0065493476852402826
0.5,-0.7569932053790722,-0.012724762564727043
0.5,-0.7769932053790722,-0.02316398646526562
0.5,-0.7969932053790723,-0.04061706383384281
0.5,-0.8169932053790723,-0.06981133020835366
0.5,-0.8369932053790723,-0.11877443367052104
0.5,-0.8569932053790723,-0.20105491284703178
0.5,-0.8769932053790723,-0.3393732806558155
0.5,-0.8969932053790723,-0.5714059081363206
0.5,-0.9169932053790724,-0.9584664355362499
0.5,-0.9369932053790724,-1.5972930031542862
0.5,-0.9569932053790724,-2.63289295394944
0.5,-0.9769932053790724,-4.265052701033371
0.5,-0.9969932053790724,-6.733286216789087
0.5,-1.0169932053790725,-10.262459443206346
0.5,-1.0369932053790725,-14.968107217234502
0.5,-1.0569932053790725,-20.75318247531895
0.5,-1.0769932053790725,-27.238041959327372
0.5,-1.0969932053790725,-33.73283510963529
0.5,-1.1169932053790725,-39.24180808141805
0.5,-1.1369932053790726,-42.56214707910548
0.5,-1.1569932053790726,-42.71004470617709
0.5,-1.1769932053790726,-39.79560400015134
0.5,-1.1969932053790726,-35.360483839958526
0.5,-1.1830067946209268,-28.527244062161557
0.5,-1.1630067946209273,-23.72327227205615
0.5,-1.1430067946209277,-19.896129712051597
0.5,-1.1230067946209272,-16.44748192128424
0.5,-1.1030067946209268,-13.225757883647402
0.5,-1.0830067946209272,-10.250091301851059
