Voltage,Capacitance
0.4305,0.16254406870898352
0.441,0.1632235217924327
0.4515,0.16387369110838768
0.462,0.16449495633244493
0.4725,0.16508782849429526
0.483,0.16565292025212675
0.4935,0.16619092058543783
0.504,0.16670257393255894
0.5145,0.16718866210935213
0.525,0.16764999092998278
0.5355,0.1680873783049125
0.546,0.1685016447331572
0.5565,0.16889360629421257
0.567,0.16926406855286014
0.5775,0.16961382205360476
0.588,0.1699436392374465
0.5985,0.1702542719925204
0.609,0.17054644951497444
0.6195,0.17082087771166932
0.63,0.1710782385121179
0.6405,0.17131918953958158
0.651,0.1715443642491543
0.6615,0.17175437257835324
0.672,0.17194980085996625
0.6825,0.17213121375453388
0.693,0.17229915374020188
0.7035,0.17245414321839792
0.714,0.17259668428970532
0.7245,0.17272726124201165
0.735,0.17284634042630254
0.7455,0.17295437213571407
0.756,0.17305179064924792
0.7665,0.173139016517998
0.777,0.17321645687462528
0.7875,0.17328450669290563
0.798,0.17334354947662334
0.8085,0.17339395902621346
0.819,0.17343609921449676
0.8295,0.1734703260086734
0.84,0.17349698780630418
0.8505,0.1735164262843536
0.861,0.17352897723296734
0.8715,0.1735349716125434
0.882,0.17353473590275836
0.8925,0.17352859307720458
0.903,0.1735168632806261
0.9135,0.1734998639342511
0.924,0.17347791088972997
0.9345,0.173451319083473
0.945,0.17342040222578792
0.9555,0.17338547401962723
0.966,0.1733468480258349
0.9765,0.17330483817273867
0.987,0.1732597591738716
0.9975,0.17321192631314375
1.008,0.1731616556713278
1.0185,0.1731092646956034
1.029,0.17305507120118913
1.0395,0.172999394197626
1.05,0.17294255288291538
1.0605,0.17288486686889426
1.071,0.17282665543211229
1.0815,0.17276823713385792
1.092,0.17270992944684593
